* Dictionary *
round:		round #
stage:		stage #
amount:		amount to divide
weight:		nominal weight (number of votes)
group:		identifies subjects that were grouped together
id:			id #, constant through session
subject:		subject #, changes across elections
amount1:		offer to subjects #1; set to missing if bf == 0
amount2:		offer to subjects #2; set to missing if bf == 0
amount3:		offer to subjects #3; set to missing if bf == 0
amount4:		offer to subjects #4; set to missing if bf == 0
amount5:		offer to subjects #5; set to missing if bf == 0
selected:		proposal or demand selected to take the floor
vote:			= 1 if the subject votes in favor of the selected offer (the proposal on the floor), = 0 o/w; set to missing if bf == 0
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
experienced:	= 1 if subjects have participated in 1 session before, = 0 o/w
step:			step #; set to missing if bf == 1
d1:			selected demand in step 1; set to missing if bf == 1
d2:			selected demand in step 2; set to missing if bf == 1
d3:			selected demand in step 3; set to missing if bf == 1
d4:			selected demand in step 4; set to missing if bf == 1
demand:		demand; set to missing if bf == 1
close:		= 1 if subject proposed to close the coalition, = 0 o/w; set to missing if bf == 1
bf:			= 1 if game is Baron and Ferejohn, = 0 o/w
total_votes:	total # of votes per group
full:			= 1 if all subjects in that session are paid in full, 0 o/w
**************

round	stage	amount	weight	group	id	subject	amount1	amount2	amount3	amount4	amount5	selected	vote	date	experienced	step	d1	d2	d3	d4	demand	close	bf	total_votes	full
10	1	60	3	1	6	3						0		71702.1	0	1					48	0	0	7	1
10	1	60	1	1	9	4						0		71702.1	0	1					29	0	0	7	1
10	1	60	1	1	10	1						1		71702.1	0	1					30	0	0	7	1
10	1	60	3	2	1	2						0		71702.1	0	1					40	0	0	7	1
10	1	60	1	2	7	5						0		71702.1	0	1					28	0	0	7	1
10	1	60	1	2	13	3						0		71702.1	0	1					28	0	0	7	1
10	1	60	1	2	14	1						1		71702.1	0	1					20	0	0	7	1
10	1	60	1	2	15	4						0		71702.1	0	1					25	0	0	7	1
10	1	60	1	3	4	2						0		71702.1	0	1					25	0	0	7	1
10	1	60	1	3	5	5						0		71702.1	0	1					30	0	0	7	1
10	1	60	1	3	8	1						1		71702.1	0	1					25	0	0	7	1
10	1	60	3	3	11	3						0		71702.1	0	1					45	0	0	7	1
10	1	60	1	3	12	4						0		71702.1	0	1					20	0	0	7	1
10	1	60	1	1	2	2						1		71702.1	0	2	30				18	0	0	7	1
10	1	60	1	1	3	5						0		71702.1	0	2	30				15	0	0	7	1
10	1	60	3	1	6	3						0		71702.1	0	2	30				48	0	0	7	1
10	1	60	1	1	9	4						0		71702.1	0	2	30				15	0	0	7	1
10	1	60	3	2	1	2						0		71702.1	0	2	20				40	1	0	7	1
10	1	60	1	2	7	5						1		71702.1	0	2	20				19	0	0	7	1
10	1	60	1	2	13	3						0		71702.1	0	2	20				40	0	0	7	1
10	1	60	1	2	15	4						0		71702.1	0	2	20				25	0	0	7	1
10	1	60	1	3	4	2						0		71702.1	0	2	25				25	0	0	7	1
10	1	60	1	3	5	5						1		71702.1	0	2	25				15	0	0	7	1
10	1	60	3	3	11	3						0		71702.1	0	2	25				35	0	0	7	1
10	1	60	1	3	12	4						0		71702.1	0	2	25				20	0	0	7	1
10	1	60	1	1	3	5						0		71702.1	0	3	30	18			15	0	0	7	1
10	1	60	3	1	6	3						1		71702.1	0	3	30	18			42	1	0	7	1
10	1	60	1	1	9	4						0		71702.1	0	3	30	18			12	0	0	7	1
10	1	60	3	2	1	2						1		71702.1	0	3	20	19			41	1	0	7	1
10	1	60	1	2	13	3						0		71702.1	0	3	20	19			21	0	0	7	1
10	1	60	1	2	15	4						0		71702.1	0	3	20	19			21	0	0	7	1
10	1	60	1	3	4	2						1		71702.1	0	3	25	15			25	0	0	7	1
10	1	60	3	3	11	3						0		71702.1	0	3	25	15			15	0	0	7	1
10	1	60	1	3	12	4						0		71702.1	0	3	25	15			20	0	0	7	1
10	1	60	3	3	11	3						1		71702.1	0	4	25	15	25		10	0	0	7	1
10	1	60	1	3	12	4						0		71702.1	0	4	25	15	25		20	0	0	7	1
10	1	60	1	3	12	4						1		71702.1	0	5	25	15	25	10	20	0	0	7	1
10	2	60	1	3	4	2						0		71702.1	0	1					20	0	0	7	1
10	2	60	1	3	5	5						0		71702.1	0	1					20	0	0	7	1
10	2	60	1	3	8	1						0		71702.1	0	1					30	0	0	7	1
10	2	60	3	3	11	3						1		71702.1	0	1					45	0	0	7	1
10	2	60	1	3	12	4						0		71702.1	0	1					25	0	0	7	1
10	2	60	1	3	4	2						0		71702.1	0	2	45				15	0	0	7	1
10	2	60	1	3	5	5						1		71702.1	0	2	45				15	0	0	7	1
10	2	60	1	3	8	1						0		71702.1	0	2	45				15	1	0	7	1
10	2	60	1	3	12	4						0		71702.1	0	2	45				15	0	0	7	1
10	2	60	1	3	4	2						0		71702.1	0	3	45	15			15	1	0	7	1
10	2	60	1	3	8	1						0		71702.1	0	3	45	15			15	1	0	7	1
10	2	60	1	3	12	4						1		71702.1	0	3	45	15			15	0	0	7	1
10	2	60	1	3	4	2						1		71702.1	0	4	45	15	15		12	1	0	7	1
10	2	60	1	3	8	1						0		71702.1	0	4	45	15	15		30	0	0	7	1
10	2	60	1	3	8	1						1		71702.1	0	5	45	15	15	12	25	1	0	7	1
1	1	60	3	1	1	2						0		71702.2	0	1					30	0	0	7	1
1	1	60	1	1	2	5						1		71702.2	0	1					20	0	0	7	1
1	1	60	1	1	3	3						0		71702.2	0	1					40	0	0	7	1
1	1	60	1	1	4	1						0		71702.2	0	1					20	0	0	7	1
1	1	60	1	1	5	4						0		71702.2	0	1					30	0	0	7	1
1	1	60	3	2	6	3						0		71702.2	0	1					28	0	0	7	1
1	1	60	1	2	7	1						0		71702.2	0	1					22	0	0	7	1
1	1	60	1	2	9	4						0		71702.2	0	1					15	0	0	7	1
1	1	60	1	2	13	2						0		71702.2	0	1					15	0	0	7	1
1	1	60	1	2	15	5						1		71702.2	0	1					30	0	0	7	1
1	1	60	1	3	8	2						1		71702.2	0	1					24	0	0	7	1
1	1	60	1	3	10	5						0		71702.2	0	1					30	0	0	7	1
1	1	60	3	3	11	4						0		71702.2	0	1					30	0	0	7	1
1	1	60	1	3	12	3						0		71702.2	0	1					.69	0	0	7	1
1	1	60	1	3	14	1						0		71702.2	0	1					30	0	0	7	1
1	1	60	3	1	1	2						0		71702.2	0	2	20				40	1	0	7	1
1	1	60	1	1	3	3						1		71702.2	0	2	20				40	0	0	7	1
1	1	60	1	1	4	1						0		71702.2	0	2	20				20	0	0	7	1
1	1	60	1	1	5	4						0		71702.2	0	2	20				40	0	0	7	1
1	1	60	3	2	6	3						1		71702.2	0	2	30				30	1	0	7	1
1	1	60	1	2	7	1						0		71702.2	0	2	30				22	0	0	7	1
1	1	60	1	2	9	4						0		71702.2	0	2	30				30	0	0	7	1
1	1	60	1	2	13	2						0		71702.2	0	2	30				20	0	0	7	1
1	1	60	1	3	10	5						1		71702.2	0	2	24				25	0	0	7	1
1	1	60	3	3	11	4						0		71702.2	0	2	24				25	1	0	7	1
1	1	60	1	3	12	3						0		71702.2	0	2	24				.69	0	0	7	1
1	1	60	1	3	14	1						0		71702.2	0	2	24				35	0	0	7	1
1	1	60	3	1	1	2						0		71702.2	0	3	20	40			40	1	0	7	1
1	1	60	1	1	4	1						0		71702.2	0	3	20	40			20	0	0	7	1
1	1	60	1	1	5	4						1		71702.2	0	3	20	40			5	0	0	7	1
1	1	60	3	3	11	4						1		71702.2	0	3	24	25			10	1	0	7	1
1	1	60	1	3	12	3						0		71702.2	0	3	24	25			4	0	0	7	1
1	1	60	1	3	14	1						0		71702.2	0	3	24	25			35	0	0	7	1
1	1	60	3	1	1	2						1		71702.2	0	4	20	40	5		55	1	0	7	1
1	1	60	1	1	4	1						0		71702.2	0	4	20	40	5		20	0	0	7	1
1	1	60	1	3	12	3						0		71702.2	0	4	24	25	10		.5	1	0	7	1
1	1	60	1	3	14	1						1		71702.2	0	4	24	25	10		1	1	0	7	1
2	1	60	1	1	3	4						0		71702.2	0	1					40	0	0	7	1
2	1	60	1	1	7	3						0		71702.2	0	1					26	0	0	7	1
2	1	60	1	1	9	5						0		71702.2	0	1					45	0	0	7	1
2	1	60	1	1	10	1						0		71702.2	0	1					30	0	0	7	1
2	1	60	3	1	11	2						1		71702.2	0	1					25	0	0	7	1
2	1	60	1	2	2	4						0		71702.2	0	1					25	0	0	7	1
2	1	60	3	2	6	2						0		71702.2	0	1					16	0	0	7	1
2	1	60	1	2	8	1						0		71702.2	0	1					24	0	0	7	1
2	1	60	1	2	14	3						0		71702.2	0	1					30	0	0	7	1
2	1	60	1	2	15	5						1		71702.2	0	1					20	0	0	7	1
2	1	60	3	3	1	2						1		71702.2	0	1					30	0	0	7	1
2	1	60	1	3	4	4						0		71702.2	0	1					20	0	0	7	1
2	1	60	1	3	5	1						0		71702.2	0	1					25	0	0	7	1
2	1	60	1	3	12	3						0		71702.2	0	1					14	0	0	7	1
2	1	60	1	3	13	5						0		71702.2	0	1					20	0	0	7	1
2	1	60	1	1	3	4						0		71702.2	0	2	25				35	1	0	7	1
2	1	60	1	1	7	3						0		71702.2	0	2	25				22	1	0	7	1
2	1	60	1	1	9	5						1		71702.2	0	2	25				35	1	0	7	1
2	1	60	1	1	10	1						0		71702.2	0	2	25				25	1	0	7	1
2	1	60	1	2	2	4						0		71702.2	0	2	20				25	0	0	7	1
2	1	60	3	2	6	2						0		71702.2	0	2	20				20	0	0	7	1
2	1	60	1	2	8	1						1		71702.2	0	2	20				24	0	0	7	1
2	1	60	1	2	14	3						0		71702.2	0	2	20				40	0	0	7	1
2	1	60	1	3	4	4						0		71702.2	0	2	30				30	1	0	7	1
2	1	60	1	3	5	1						0		71702.2	0	2	30				30	1	0	7	1
2	1	60	1	3	12	3						0		71702.2	0	2	30				8	0	0	7	1
2	1	60	1	3	13	5						1		71702.2	0	2	30				30	1	0	7	1
2	1	60	1	2	2	4						0		71702.2	0	3	20	24			17	0	0	7	1
2	1	60	3	2	6	2						0		71702.2	0	3	20	24			16	1	0	7	1
2	1	60	1	2	14	3						1		71702.2	0	3	20	24			22	0	0	7	1
2	1	60	1	2	2	4						0		71702.2	0	4	20	24	22		30	0	0	7	1
2	1	60	3	2	6	2						1		71702.2	0	4	20	24	22		40	1	0	7	1
3	1	60	1	1	5	1						0		71702.2	0	1					30	0	0	7	1
3	1	60	3	1	6	2						0		71702.2	0	1					23	0	0	7	1
3	1	60	1	1	7	3						0		71702.2	0	1					16	0	0	7	1
3	1	60	1	1	9	5						1		71702.2	0	1					50	0	0	7	1
3	1	60	1	1	13	4						0		71702.2	0	1					30	0	0	7	1
3	1	60	3	2	1	1						0		71702.2	0	1					30	0	0	7	1
3	1	60	1	2	2	2						0		71702.2	0	1					25	0	0	7	1
3	1	60	1	2	8	4						0		71702.2	0	1					50	0	0	7	1
3	1	60	1	2	14	3						0		71702.2	0	1					40	0	0	7	1
3	1	60	1	2	15	5						1		71702.2	0	1					25	0	0	7	1
3	1	60	1	3	3	3						0		71702.2	0	1					40	0	0	7	1
3	1	60	1	3	4	1						0		71702.2	0	1					20	0	0	7	1
3	1	60	1	3	10	2						0		71702.2	0	1					30	0	0	7	1
3	1	60	3	3	11	4						0		71702.2	0	1					25	0	0	7	1
3	1	60	1	3	12	5						1		71702.2	0	1					14	0	0	7	1
3	1	60	1	1	5	1						0		71702.2	0	2	50				30	0	0	7	1
3	1	60	3	1	6	2						1		71702.2	0	2	50				30	0	0	7	1
3	1	60	1	1	7	3						0		71702.2	0	2	50				16	0	0	7	1
3	1	60	1	1	13	4						0		71702.2	0	2	50				50	0	0	7	1
3	1	60	3	2	1	1						0		71702.2	0	2	25				35	1	0	7	1
3	1	60	1	2	2	2						1		71702.2	0	2	25				25	0	0	7	1
3	1	60	1	2	8	4						0		71702.2	0	2	25				16	0	0	7	1
3	1	60	1	2	14	3						0		71702.2	0	2	25				35	0	0	7	1
3	1	60	1	3	3	3						0		71702.2	0	2	14				46	0	0	7	1
3	1	60	1	3	4	1						0		71702.2	0	2	14				20	0	0	7	1
3	1	60	1	3	10	2						0		71702.2	0	2	14				20	0	0	7	1
3	1	60	3	3	11	4						1		71702.2	0	2	14				25	0	0	7	1
3	1	60	1	1	5	1						1		71702.2	0	3	50	30			30	1	0	7	1
3	1	60	1	1	7	3						0		71702.2	0	3	50	30			16	1	0	7	1
3	1	60	1	1	13	4						0		71702.2	0	3	50	30			30	1	0	7	1
3	1	60	3	2	1	1						1		71702.2	0	3	25	25			35	1	0	7	1
3	1	60	1	2	8	4						0		71702.2	0	3	25	25			19	0	0	7	1
3	1	60	1	2	14	3						0		71702.2	0	3	25	25			35	0	0	7	1
3	1	60	1	3	3	3						0		71702.2	0	3	14	25			38.99	0	0	7	1
3	1	60	1	3	4	1						0		71702.2	0	3	14	25			15	0	0	7	1
3	1	60	1	3	10	2						1		71702.2	0	3	14	25			20	0	0	7	1
3	1	60	1	3	3	3						1		71702.2	0	4	14	25	20		60	0	0	7	1
3	1	60	1	3	4	1						0		71702.2	0	4	14	25	20		1	1	0	7	1
3	1	60	1	3	4	1						1		71702.2	0	5	14	25	20	60	35	1	0	7	1
4	1	60	1	1	2	5						0		71702.2	0	1					20	0	0	7	1
4	1	60	1	1	4	1						0		71702.2	0	1					15	0	0	7	1
4	1	60	1	1	5	3						1		71702.2	0	1					30	0	0	7	1
4	1	60	3	1	6	4						0		71702.2	0	1					20	0	0	7	1
4	1	60	1	1	8	2						0		71702.2	0	1					40	0	0	7	1
4	1	60	1	2	10	1						0		71702.2	0	1					24	0	0	7	1
4	1	60	3	2	11	4						0		71702.2	0	1					30	0	0	7	1
4	1	60	1	2	12	2						0		71702.2	0	1					14	0	0	7	1
4	1	60	1	2	13	5						0		71702.2	0	1					20	0	0	7	1
4	1	60	1	2	14	3						1		71702.2	0	1					40	0	0	7	1
4	1	60	3	3	1	4						0		71702.2	0	1					50	0	0	7	1
4	1	60	1	3	3	1						0		71702.2	0	1					40	0	0	7	1
4	1	60	1	3	7	3						1		71702.2	0	1					42	0	0	7	1
4	1	60	1	3	9	2						0		71702.2	0	1					40	0	0	7	1
4	1	60	1	3	15	5						0		71702.2	0	1					25	0	0	7	1
4	1	60	1	1	2	5						0		71702.2	0	2	30				20	0	0	7	1
4	1	60	1	1	4	1						0		71702.2	0	2	30				15	0	0	7	1
4	1	60	3	1	6	4						1		71702.2	0	2	30				30	1	0	7	1
4	1	60	1	1	8	2						0		71702.2	0	2	30				25	0	0	7	1
4	1	60	1	2	10	1						0		71702.2	0	2	40				20	0	0	7	1
4	1	60	3	2	11	4						1		71702.2	0	2	40				30	0	0	7	1
4	1	60	1	2	12	2						0		71702.2	0	2	40				10	0	0	7	1
4	1	60	1	2	13	5						0		71702.2	0	2	40				20	0	0	7	1
4	1	60	3	3	1	4						0		71702.2	0	2	42				30	0	0	7	1
4	1	60	1	3	3	1						0		71702.2	0	2	42				18	0	0	7	1
4	1	60	1	3	9	2						0		71702.2	0	2	42				10	0	0	7	1
4	1	60	1	3	15	5						1		71702.2	0	2	42				25	0	0	7	1
4	1	60	1	2	10	1						1		71702.2	0	3	40	30			20	1	0	7	1
4	1	60	1	2	12	2						0		71702.2	0	3	40	30			8	0	0	7	1
4	1	60	1	2	13	5						0		71702.2	0	3	40	30			30	1	0	7	1
4	1	60	3	3	1	4						0		71702.2	0	3	42	25			35	1	0	7	1
4	1	60	1	3	3	1						1		71702.2	0	3	42	25			30	0	0	7	1
4	1	60	1	3	9	2						0		71702.2	0	3	42	25			35	0	0	7	1
4	1	60	1	2	12	2						1		71702.2	0	4	40	30	20		3	1	0	7	1
4	1	60	1	2	13	5						0		71702.2	0	4	40	30	20		10	1	0	7	1
4	1	60	3	3	1	4						0		71702.2	0	4	42	25	30		35	1	0	7	1
4	1	60	1	3	9	2						1		71702.2	0	4	42	25	30		30	0	0	7	1
4	1	60	1	2	13	5						1		71702.2	0	5	40	30	20	3	7	1	0	7	1
4	1	60	3	3	1	4						1		71702.2	0	5	42	25	30	30	35	1	0	7	1
5	1	60	3	1	6	2						0		71702.2	0	1					16	0	0	7	1
5	1	60	1	1	7	5						0		71702.2	0	1					27	0	0	7	1
5	1	60	1	1	8	4						0		71702.2	0	1					20	0	0	7	1
5	1	60	1	1	14	3						1		71702.2	0	1					30	0	0	7	1
5	1	60	1	1	15	1						0		71702.2	0	1					30	0	0	7	1
5	1	60	1	2	2	4						0		71702.2	0	1					30	0	0	7	1
5	1	60	1	2	4	5						0		71702.2	0	1					15	0	0	7	1
5	1	60	1	2	10	1						0		71702.2	0	1					24	0	0	7	1
5	1	60	3	2	11	2						0		71702.2	0	1					30	0	0	7	1
5	1	60	1	2	13	3						1		71702.2	0	1					20	0	0	7	1
5	1	60	3	3	1	2						0		71702.2	0	1					50	0	0	7	1
5	1	60	1	3	3	1						0		71702.2	0	1					35	0	0	7	1
5	1	60	1	3	5	3						0		71702.2	0	1					30	0	0	7	1
5	1	60	1	3	9	5						0		71702.2	0	1					40	0	0	7	1
5	1	60	1	3	12	4						1		71702.2	0	1					15	0	0	7	1
5	1	60	3	1	6	2						0		71702.2	0	2	30				30	1	0	7	1
5	1	60	1	1	7	5						1		71702.2	0	2	30				28	0	0	7	1
5	1	60	1	1	8	4						0		71702.2	0	2	30				20	0	0	7	1
5	1	60	1	1	15	1						0		71702.2	0	2	30				25	0	0	7	1
5	1	60	1	2	2	4						0		71702.2	0	2	20				20	0	0	7	1
5	1	60	1	2	4	5						0		71702.2	0	2	20				15	0	0	7	1
5	1	60	1	2	10	1						0		71702.2	0	2	20				24	0	0	7	1
5	1	60	3	2	11	2						1		71702.2	0	2	20				20	1	0	7	1
5	1	60	3	3	1	2						1		71702.2	0	2	15				45	1	0	7	1
5	1	60	1	3	3	1						0		71702.2	0	2	15				45	0	0	7	1
5	1	60	1	3	5	3						0		71702.2	0	2	15				14	0	0	7	1
5	1	60	1	3	9	5						0		71702.2	0	2	15				20	0	0	7	1
5	1	60	3	1	6	2						0		71702.2	0	3	30	28			30	1	0	7	1
5	1	60	1	1	8	4						1		71702.2	0	3	30	28			15	0	0	7	1
5	1	60	1	1	15	1						0		71702.2	0	3	30	28			25	0	0	7	1
5	1	60	1	2	2	4						0		71702.2	0	3	20	20			20	1	0	7	1
5	1	60	1	2	4	5						1		71702.2	0	3	20	20			20	1	0	7	1
5	1	60	1	2	10	1						0		71702.2	0	3	20	20			20	1	0	7	1
5	1	60	3	1	6	2						1		71702.2	0	4	30	28	15		2	1	0	7	1
5	1	60	1	1	15	1						0		71702.2	0	4	30	28	15		20	0	0	7	1
5	1	60	1	1	15	1						1		71702.2	0	5	30	28	15	2	15	1	0	7	1
6	1	60	1	1	2	4						0		71702.2	0	1					25	0	0	7	1
6	1	60	1	1	3	5						0		71702.2	0	1					25	0	0	7	1
6	1	60	1	1	5	3						0		71702.2	0	1					30	0	0	7	1
6	1	60	3	1	6	1						1		71702.2	0	1					40	0	0	7	1
6	1	60	1	1	14	2						0		71702.2	0	1					30	0	0	7	1
6	1	60	3	2	1	2						0		71702.2	0	1					50	0	0	7	1
6	1	60	1	2	9	5						0		71702.2	0	1					10	0	0	7	1
6	1	60	1	2	10	1						0		71702.2	0	1					30	0	0	7	1
6	1	60	1	2	12	3						1		71702.2	0	1					15	0	0	7	1
6	1	60	1	2	13	4						0		71702.2	0	1					20	0	0	7	1
6	1	60	1	3	4	2						0		71702.2	0	1					15	0	0	7	1
6	1	60	1	3	7	3						0		71702.2	0	1					28	0	0	7	1
6	1	60	1	3	8	4						0		71702.2	0	1					30	0	0	7	1
6	1	60	3	3	11	5						0		71702.2	0	1					30	0	0	7	1
6	1	60	1	3	15	1						1		71702.2	0	1					25	0	0	7	1
6	1	60	1	1	2	4						0		71702.2	0	2	40				20	1	0	7	1
6	1	60	1	1	3	5						0		71702.2	0	2	40				20	1	0	7	1
6	1	60	1	1	5	3						0		71702.2	0	2	40				20	1	0	7	1
6	1	60	1	1	14	2						1		71702.2	0	2	40				20	1	0	7	1
6	1	60	3	2	1	2						0		71702.2	0	2	15				45	1	0	7	1
6	1	60	1	2	9	5						1		71702.2	0	2	15				25	0	0	7	1
6	1	60	1	2	10	1						0		71702.2	0	2	15				16	0	0	7	1
6	1	60	1	2	13	4						0		71702.2	0	2	15				20	0	0	7	1
6	1	60	1	3	4	2						0		71702.2	0	2	25				15	0	0	7	1
6	1	60	1	3	7	3						0		71702.2	0	2	25				28	0	0	7	1
6	1	60	1	3	8	4						0		71702.2	0	2	25				19	0	0	7	1
6	1	60	3	3	11	5						1		71702.2	0	2	25				30	1	0	7	1
6	1	60	3	2	1	2						1		71702.2	0	3	15	25			45	1	0	7	1
6	1	60	1	2	10	1						0		71702.2	0	3	15	25			20	0	0	7	1
6	1	60	1	2	13	4						0		71702.2	0	3	15	25			10	0	0	7	1
6	1	60	1	3	4	2						0		71702.2	0	3	25	30			30	1	0	7	1
6	1	60	1	3	7	3						0		71702.2	0	3	25	30			5	1	0	7	1
6	1	60	1	3	8	4						1		71702.2	0	3	25	30			12	1	0	7	1
6	1	60	1	3	4	2						1		71702.2	0	4	25	30	0		30	1	0	7	1
6	1	60	1	3	7	3						0		71702.2	0	4	25	30	0		5	1	0	7	1
6	1	60	1	3	7	3						1		71702.2	0	5	25	30	0	0	3	1	0	7	1
7	1	60	1	1	5	1						1		71702.2	0	1					30	0	0	7	1
7	1	60	3	1	6	4						0		71702.2	0	1					20	0	0	7	1
7	1	60	1	1	7	5						0		71702.2	0	1					28	0	0	7	1
7	1	60	1	1	8	3						0		71702.2	0	1					32	0	0	7	1
7	1	60	1	1	9	2						0		71702.2	0	1					30	0	0	7	1
7	1	60	3	2	1	4						1		71702.2	0	1					50	0	0	7	1
7	1	60	1	2	10	5						0		71702.2	0	1					20	0	0	7	1
7	1	60	1	2	12	3						0		71702.2	0	1					14	0	0	7	1
7	1	60	1	2	13	1						0		71702.2	0	1					30	0	0	7	1
7	1	60	1	2	14	2						0		71702.2	0	1					30	0	0	7	1
7	1	60	1	3	2	3						0		71702.2	0	1					45	0	0	7	1
7	1	60	1	3	3	4						0		71702.2	0	1					30	0	0	7	1
7	1	60	1	3	4	5						0		71702.2	0	1					15	0	0	7	1
7	1	60	3	3	11	2						1		71702.2	0	1					30	0	0	7	1
7	1	60	1	3	15	1						0		71702.2	0	1					30	0	0	7	1
7	1	60	3	1	6	4						1		71702.2	0	2	30				30	1	0	7	1
7	1	60	1	1	7	5						0		71702.2	0	2	30				28	0	0	7	1
7	1	60	1	1	8	3						0		71702.2	0	2	30				18	0	0	7	1
7	1	60	1	1	9	2						0		71702.2	0	2	30				15	0	0	7	1
7	1	60	1	2	10	5						1		71702.2	0	2	50				30	0	0	7	1
7	1	60	1	2	12	3						0		71702.2	0	2	50				2	0	0	7	1
7	1	60	1	2	13	1						0		71702.2	0	2	50				10	1	0	7	1
7	1	60	1	2	14	2						0		71702.2	0	2	50				30	0	0	7	1
7	1	60	1	3	2	3						0		71702.2	0	2	30				30	1	0	7	1
7	1	60	1	3	3	4						1		71702.2	0	2	30				30	1	0	7	1
7	1	60	1	3	4	5						0		71702.2	0	2	30				15	0	0	7	1
7	1	60	1	3	15	1						0		71702.2	0	2	30				30	1	0	7	1
7	1	60	1	2	12	3						1		71702.2	0	3	50	30			14	0	0	7	1
7	1	60	1	2	13	1						0		71702.2	0	3	50	30			10	1	0	7	1
7	1	60	1	2	14	2						0		71702.2	0	3	50	30			30	0	0	7	1
7	1	60	1	2	13	1						0		71702.2	0	4	50	30	14		10	1	0	7	1
7	1	60	1	2	14	2						1		71702.2	0	4	50	30	14		15	0	0	7	1
7	1	60	1	2	13	1						1		71702.2	0	5	50	30	14	15	10	1	0	7	1
8	1	60	1	1	4	2						0		71702.2	0	1					15	0	0	7	1
8	1	60	1	1	5	5						0		71702.2	0	1					35	0	0	7	1
8	1	60	3	1	6	3						1		71702.2	0	1					30	0	0	7	1
8	1	60	1	1	8	4						0		71702.2	0	1					30	0	0	7	1
8	1	60	1	1	12	1						0		71702.2	0	1					10	0	0	7	1
8	1	60	3	2	1	5						0		71702.2	0	1					55	0	0	7	1
8	1	60	1	2	3	4						1		71702.2	0	1					30	0	0	7	1
8	1	60	1	2	7	3						0		71702.2	0	1					16	0	0	7	1
8	1	60	1	2	10	1						0		71702.2	0	1					50	0	0	7	1
8	1	60	1	2	14	2						0		71702.2	0	1					30	0	0	7	1
8	1	60	1	3	2	1						0		71702.2	0	1					50	0	0	7	1
8	1	60	1	3	9	5						0		71702.2	0	1					25	0	0	7	1
8	1	60	3	3	11	4						0		71702.2	0	1					20	0	0	7	1
8	1	60	1	3	13	2						1		71702.2	0	1					20	0	0	7	1
8	1	60	1	3	15	3						0		71702.2	0	1					30	0	0	7	1
8	1	60	1	1	4	2						1		71702.2	0	2	30				15	0	0	7	1
8	1	60	1	1	5	5						0		71702.2	0	2	30				30	1	0	7	1
8	1	60	1	1	8	4						0		71702.2	0	2	30				20	1	0	7	1
8	1	60	1	1	12	1						0		71702.2	0	2	30				8	1	0	7	1
8	1	60	3	2	1	5						0		71702.2	0	2	30				45	0	0	7	1
8	1	60	1	2	7	3						0		71702.2	0	2	30				16	0	0	7	1
8	1	60	1	2	10	1						1		71702.2	0	2	30				30	0	0	7	1
8	1	60	1	2	14	2						0		71702.2	0	2	30				30	0	0	7	1
8	1	60	1	3	2	1						0		71702.2	0	2	20				40	0	0	7	1
8	1	60	1	3	9	5						0		71702.2	0	2	20				20	0	0	7	1
8	1	60	3	3	11	4						1		71702.2	0	2	20				20	1	0	7	1
8	1	60	1	3	15	3						0		71702.2	0	2	20				25	0	0	7	1
8	1	60	1	1	5	5						0		71702.2	0	3	30	15			30	1	0	7	1
8	1	60	1	1	8	4						0		71702.2	0	3	30	15			30	1	0	7	1
8	1	60	1	1	12	1						1		71702.2	0	3	30	15			5	1	0	7	1
8	1	60	3	2	1	5						1		71702.2	0	3	30	30			55	0	0	7	1
8	1	60	1	2	7	3						0		71702.2	0	3	30	30			16	0	0	7	1
8	1	60	1	2	14	2						0		71702.2	0	3	30	30			30	0	0	7	1
8	1	60	1	3	2	1						0		71702.2	0	3	20	20			20	1	0	7	1
8	1	60	1	3	9	5						0		71702.2	0	3	20	20			20	1	0	7	1
8	1	60	1	3	15	3						1		71702.2	0	3	20	20			20	1	0	7	1
8	1	60	1	1	5	5						1		71702.2	0	4	30	15	5		10	1	0	7	1
8	1	60	1	1	8	4						0		71702.2	0	4	30	15	5		25	1	0	7	1
8	1	60	1	2	7	3						0		71702.2	0	4	30	30	55		16	0	0	7	1
8	1	60	1	2	14	2						1		71702.2	0	4	30	30	55		30	0	0	7	1
8	1	60	1	2	7	3						1		71702.2	0	5	30	30	55	30	16	0	0	7	1
8	2	60	3	2	1	5						0		71702.2	0	1					45	0	0	7	1
8	2	60	1	2	3	4						0		71702.2	0	1					30	0	0	7	1
8	2	60	1	2	7	3						0		71702.2	0	1					16	0	0	7	1
8	2	60	1	2	10	1						1		71702.2	0	1					30	0	0	7	1
8	2	60	1	2	14	2						0		71702.2	0	1					30	0	0	7	1
8	2	60	3	2	1	5						1		71702.2	0	2	30				30	1	0	7	1
8	2	60	1	2	3	4						0		71702.2	0	2	30				20	0	0	7	1
8	2	60	1	2	7	3						0		71702.2	0	2	30				16	0	0	7	1
8	2	60	1	2	14	2						0		71702.2	0	2	30				30	0	0	7	1
9	1	60	1	1	5	5						0		71702.2	0	1					30	0	0	7	1
9	1	60	1	1	7	2						1		71702.2	0	1					16	0	0	7	1
9	1	60	1	1	9	4						0		71702.2	0	1					30	0	0	7	1
9	1	60	3	1	11	3						0		71702.2	0	1					30	0	0	7	1
9	1	60	1	1	13	1						0		71702.2	0	1					20	0	0	7	1
9	1	60	3	2	1	5						0		71702.2	0	1					55	0	0	7	1
