* Dictionary *
cycle:		cycle # (supergame within a session)
period:		period # (period within a cycle)
beta:			beta, = 999 if one-shot treatment (OS), = 999999 if infinity treatment
z:			public signal, set to missing if beta = 999999, or in two occasion because it was not recorded
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
coop:			= 1 if subject cooperated, = 0 o/w
group:		identifies subjects that were grouped together for a cycle
id:			id #, constant within a session
**************

cycle	period	beta	z	date	coop	group	id
10	3	999999		52108.1	0	1995	219
10	4	999999		52108.1	0	1995	219
10	5	999999		52108.1	0	1995	219
10	6	999999		52108.1	0	1995	219
1	1	999999		52108.1	1	1905	220
1	2	999999		52108.1	1	1905	220
1	3	999999		52108.1	1	1905	220
1	4	999999		52108.1	1	1905	220
1	5	999999		52108.1	1	1905	220
2	1	999999		52108.1	0	1913	220
2	2	999999		52108.1	0	1913	220
2	3	999999		52108.1	0	1913	220
2	4	999999		52108.1	0	1913	220
2	5	999999		52108.1	0	1913	220
2	6	999999		52108.1	0	1913	220
2	7	999999		52108.1	0	1913	220
2	8	999999		52108.1	0	1913	220
2	9	999999		52108.1	1	1913	220
2	10	999999		52108.1	1	1913	220
2	11	999999		52108.1	1	1913	220
2	12	999999		52108.1	1	1913	220
2	13	999999		52108.1	1	1913	220
2	14	999999		52108.1	1	1913	220
2	15	999999		52108.1	1	1913	220
2	16	999999		52108.1	1	1913	220
2	17	999999		52108.1	1	1913	220
2	18	999999		52108.1	0	1913	220
2	19	999999		52108.1	1	1913	220
2	20	999999		52108.1	0	1913	220
2	21	999999		52108.1	1	1913	220
3	1	999999		52108.1	1	1925	220
3	2	999999		52108.1	1	1925	220
3	3	999999		52108.1	1	1925	220
3	4	999999		52108.1	1	1925	220
4	1	999999		52108.1	0	1932	220
4	2	999999		52108.1	0	1932	220
5	1	999999		52108.1	0	1938	220
5	2	999999		52108.1	0	1938	220
5	3	999999		52108.1	0	1938	220
5	4	999999		52108.1	0	1938	220
5	5	999999		52108.1	0	1938	220
6	1	999999		52108.1	0	1956	220
6	2	999999		52108.1	0	1956	220
6	3	999999		52108.1	0	1956	220
6	4	999999		52108.1	0	1956	220
6	5	999999		52108.1	0	1956	220
7	1	999999		52108.1	0	1960	220
7	2	999999		52108.1	0	1960	220
8	1	999999		52108.1	0	1968	220
8	2	999999		52108.1	0	1968	220
8	3	999999		52108.1	0	1968	220
8	4	999999		52108.1	0	1968	220
8	5	999999		52108.1	0	1968	220
8	6	999999		52108.1	0	1968	220
8	7	999999		52108.1	0	1968	220
8	8	999999		52108.1	0	1968	220
8	9	999999		52108.1	0	1968	220
8	10	999999		52108.1	0	1968	220
8	11	999999		52108.1	0	1968	220
8	12	999999		52108.1	0	1968	220
8	13	999999		52108.1	0	1968	220
9	1	999999		52108.1	0	1978	220
9	2	999999		52108.1	0	1978	220
9	3	999999		52108.1	0	1978	220
9	4	999999		52108.1	0	1978	220
9	5	999999		52108.1	0	1978	220
9	6	999999		52108.1	0	1978	220
10	1	999999		52108.1	0	1991	220
10	2	999999		52108.1	0	1991	220
10	3	999999		52108.1	0	1991	220
10	4	999999		52108.1	0	1991	220
10	5	999999		52108.1	0	1991	220
10	6	999999		52108.1	0	1991	220
1	1	999999		52108.1	0	1903	221
1	2	999999		52108.1	1	1903	221
1	3	999999		52108.1	1	1903	221
1	4	999999		52108.1	0	1903	221
1	5	999999		52108.1	1	1903	221
2	1	999999		52108.1	1	1910	221
2	2	999999		52108.1	1	1910	221
2	3	999999		52108.1	1	1910	221
2	4	999999		52108.1	0	1910	221
2	5	999999		52108.1	1	1910	221
2	6	999999		52108.1	1	1910	221
2	7	999999		52108.1	0	1910	221
2	8	999999		52108.1	0	1910	221
2	9	999999		52108.1	1	1910	221
2	10	999999		52108.1	1	1910	221
2	11	999999		52108.1	0	1910	221
2	12	999999		52108.1	1	1910	221
2	13	999999		52108.1	0	1910	221
2	14	999999		52108.1	1	1910	221
2	15	999999		52108.1	1	1910	221
2	16	999999		52108.1	1	1910	221
2	17	999999		52108.1	0	1910	221
2	18	999999		52108.1	1	1910	221
2	19	999999		52108.1	1	1910	221
2	20	999999		52108.1	0	1910	221
2	21	999999		52108.1	1	1910	221
3	1	999999		52108.1	1	1920	221
3	2	999999		52108.1	1	1920	221
3	3	999999		52108.1	1	1920	221
3	4	999999		52108.1	1	1920	221
4	1	999999		52108.1	1	1929	221
4	2	999999		52108.1	1	1929	221
5	1	999999		52108.1	0	1940	221
5	2	999999		52108.1	1	1940	221
5	3	999999		52108.1	0	1940	221
5	4	999999		52108.1	1	1940	221
5	5	999999		52108.1	1	1940	221
6	1	999999		52108.1	0	1952	221
6	2	999999		52108.1	1	1952	221
6	3	999999		52108.1	1	1952	221
6	4	999999		52108.1	1	1952	221
6	5	999999		52108.1	1	1952	221
7	1	999999		52108.1	1	1964	221
7	2	999999		52108.1	1	1964	221
8	1	999999		52108.1	1	1975	221
8	2	999999		52108.1	1	1975	221
8	3	999999		52108.1	0	1975	221
8	4	999999		52108.1	1	1975	221
8	5	999999		52108.1	1	1975	221
8	6	999999		52108.1	0	1975	221
8	7	999999		52108.1	1	1975	221
8	8	999999		52108.1	0	1975	221
8	9	999999		52108.1	1	1975	221
8	10	999999		52108.1	1	1975	221
8	11	999999		52108.1	1	1975	221
8	12	999999		52108.1	1	1975	221
8	13	999999		52108.1	1	1975	221
9	1	999999		52108.1	1	1985	221
9	2	999999		52108.1	1	1985	221
9	3	999999		52108.1	1	1985	221
9	4	999999		52108.1	1	1985	221
9	5	999999		52108.1	1	1985	221
9	6	999999		52108.1	1	1985	221
10	1	999999		52108.1	0	1992	221
10	2	999999		52108.1	0	1992	221
10	3	999999		52108.1	0	1992	221
10	4	999999		52108.1	0	1992	221
10	5	999999		52108.1	0	1992	221
10	6	999999		52108.1	0	1992	221
1	1	999999		52108.1	0	1897	222
1	2	999999		52108.1	1	1897	222
1	3	999999		52108.1	0	1897	222
1	4	999999		52108.1	0	1897	222
1	5	999999		52108.1	0	1897	222
2	1	999999		52108.1	0	1915	222
2	2	999999		52108.1	0	1915	222
2	3	999999		52108.1	1	1915	222
2	4	999999		52108.1	0	1915	222
2	5	999999		52108.1	0	1915	222
2	6	999999		52108.1	0	1915	222
2	7	999999		52108.1	0	1915	222
2	8	999999		52108.1	0	1915	222
2	9	999999		52108.1	0	1915	222
2	10	999999		52108.1	0	1915	222
2	11	999999		52108.1	0	1915	222
2	12	999999		52108.1	0	1915	222
2	13	999999		52108.1	0	1915	222
2	14	999999		52108.1	0	1915	222
2	15	999999		52108.1	0	1915	222
2	16	999999		52108.1	0	1915	222
2	17	999999		52108.1	1	1915	222
2	18	999999		52108.1	0	1915	222
2	19	999999		52108.1	0	1915	222
2	20	999999		52108.1	0	1915	222
2	21	999999		52108.1	0	1915	222
3	1	999999		52108.1	0	1919	222
3	2	999999		52108.1	0	1919	222
3	3	999999		52108.1	0	1919	222
3	4	999999		52108.1	1	1919	222
4	1	999999		52108.1	0	1931	222
4	2	999999		52108.1	0	1931	222
5	1	999999		52108.1	0	1939	222
5	2	999999		52108.1	0	1939	222
5	3	999999		52108.1	0	1939	222
5	4	999999		52108.1	0	1939	222
5	5	999999		52108.1	0	1939	222
6	1	999999		52108.1	1	1947	222
6	2	999999		52108.1	0	1947	222
6	3	999999		52108.1	0	1947	222
6	4	999999		52108.1	0	1947	222
6	5	999999		52108.1	0	1947	222
7	1	999999		52108.1	0	1961	222
7	2	999999		52108.1	0	1961	222
8	1	999999		52108.1	0	1969	222
8	2	999999		52108.1	0	1969	222
8	3	999999		52108.1	1	1969	222
8	4	999999		52108.1	0	1969	222
8	5	999999		52108.1	0	1969	222
8	6	999999		52108.1	0	1969	222
8	7	999999		52108.1	0	1969	222
8	8	999999		52108.1	1	1969	222
8	9	999999		52108.1	0	1969	222
8	10	999999		52108.1	0	1969	222
8	11	999999		52108.1	0	1969	222
8	12	999999		52108.1	0	1969	222
8	13	999999		52108.1	0	1969	222
9	1	999999		52108.1	0	1977	222
9	2	999999		52108.1	0	1977	222
9	3	999999		52108.1	0	1977	222
9	4	999999		52108.1	0	1977	222
9	5	999999		52108.1	0	1977	222
9	6	999999		52108.1	0	1977	222
10	1	999999		52108.1	0	1996	222
10	2	999999		52108.1	0	1996	222
10	3	999999		52108.1	0	1996	222
10	4	999999		52108.1	0	1996	222
10	5	999999		52108.1	0	1996	222
10	6	999999		52108.1	0	1996	222
1	1	999999		52108.2	1	2005	223
1	2	999999		52108.2	0	2005	223
1	3	999999		52108.2	1	2005	223
1	4	999999		52108.2	1	2005	223
1	5	999999		52108.2	0	2005	223
1	6	999999		52108.2	0	2005	223
1	7	999999		52108.2	0	2005	223
1	8	999999		52108.2	1	2005	223
1	9	999999		52108.2	0	2005	223
1	10	999999		52108.2	0	2005	223
1	11	999999		52108.2	1	2005	223
1	12	999999		52108.2	0	2005	223
1	13	999999		52108.2	0	2005	223
1	14	999999		52108.2	0	2005	223
1	15	999999		52108.2	0	2005	223
1	16	999999		52108.2	1	2005	223
1	17	999999		52108.2	0	2005	223
1	18	999999		52108.2	0	2005	223
1	19	999999		52108.2	0	2005	223
2	1	999999		52108.2	0	2006	223
2	2	999999		52108.2	0	2006	223
3	1	999999		52108.2	0	2020	223
3	2	999999		52108.2	1	2020	223
3	3	999999		52108.2	0	2020	223
3	4	999999		52108.2	0	2020	223
3	5	999999		52108.2	0	2020	223
3	6	999999		52108.2	0	2020	223
3	7	999999		52108.2	0	2020	223
3	8	999999		52108.2	0	2020	223
3	9	999999		52108.2	0	2020	223
3	10	999999		52108.2	0	2020	223
3	11	999999		52108.2	0	2020	223
3	12	999999		52108.2	0	2020	223
3	13	999999		52108.2	0	2020	223
3	14	999999		52108.2	0	2020	223
3	15	999999		52108.2	0	2020	223
3	16	999999		52108.2	0	2020	223
3	17	999999		52108.2	0	2020	223
4	1	999999		52108.2	0	2029	223
4	2	999999		52108.2	0	2029	223
4	3	999999		52108.2	0	2029	223
4	4	999999		52108.2	0	2029	223
5	1	999999		52108.2	0	2037	223
5	2	999999		52108.2	0	2037	223
5	3	999999		52108.2	0	2037	223
5	4	999999		52108.2	0	2037	223
5	5	999999		52108.2	0	2037	223
5	6	999999		52108.2	0	2037	223
5	7	999999		52108.2	0	2037	223
5	8	999999		52108.2	0	2037	223
5	9	999999		52108.2	0	2037	223
5	10	999999		52108.2	0	2037	223
6	1	999999		52108.2	0	2046	223
6	2	999999		52108.2	0	2046	223
6	3	999999		52108.2	0	2046	223
6	4	999999		52108.2	0	2046	223
6	5	999999		52108.2	0	2046	223
6	6	999999		52108.2	0	2046	223
6	7	999999		52108.2	0	2046	223
6	8	999999		52108.2	0	2046	223
7	1	999999		52108.2	0	2053	223
7	2	999999		52108.2	0	2053	223
7	3	999999		52108.2	0	2053	223
7	4	999999		52108.2	0	2053	223
7	5	999999		52108.2	0	2053	223
7	6	999999		52108.2	0	2053	223
7	7	999999		52108.2	0	2053	223
7	8	999999		52108.2	0	2053	223
8	1	999999		52108.2	0	2060	223
8	2	999999		52108.2	0	2060	223
9	1	999999		52108.2	0	2070	223
9	2	999999		52108.2	0	2070	223
9	3	999999		52108.2	0	2070	223
9	4	999999		52108.2	0	2070	223
10	1	999999		52108.2	0	2083	223
10	2	999999		52108.2	0	2083	223
10	3	999999		52108.2	0	2083	223
10	4	999999		52108.2	0	2083	223
10	5	999999		52108.2	0	2083	223
10	6	999999		52108.2	0	2083	223
10	7	999999		52108.2	0	2083	223
10	8	999999		52108.2	0	2083	223
10	9	999999		52108.2	0	2083	223
1	1	999999		52108.2	1	1998	224
1	2	999999		52108.2	0	1998	224
1	3	999999		52108.2	0	1998	224
1	4	999999		52108.2	0	1998	224
1	5	999999		52108.2	0	1998	224
1	6	999999		52108.2	0	1998	224
1	7	999999		52108.2	0	1998	224
1	8	999999		52108.2	0	1998	224
1	9	999999		52108.2	0	1998	224
1	10	999999		52108.2	0	1998	224
1	11	999999		52108.2	0	1998	224
1	12	999999		52108.2	0	1998	224
1	13	999999		52108.2	0	1998	224
1	14	999999		52108.2	0	1998	224
1	15	999999		52108.2	0	1998	224
1	16	999999		52108.2	0	1998	224
1	17	999999		52108.2	0	1998	224
1	18	999999		52108.2	0	1998	224
1	19	999999		52108.2	0	1998	224
2	1	999999		52108.2	0	2009	224
2	2	999999		52108.2	0	2009	224
3	1	999999		52108.2	1	2018	224
3	2	999999		52108.2	0	2018	224
3	3	999999		52108.2	0	2018	224
3	4	999999		52108.2	0	2018	224
3	5	999999		52108.2	0	2018	224
3	6	999999		52108.2	0	2018	224
3	7	999999		52108.2	0	2018	224
3	8	999999		52108.2	0	2018	224
3	9	999999		52108.2	0	2018	224
3	10	999999		52108.2	0	2018	224
3	11	999999		52108.2	0	2018	224
3	12	999999		52108.2	0	2018	224
3	13	999999		52108.2	0	2018	224
3	14	999999		52108.2	0	2018	224
3	15	999999		52108.2	0	2018	224
3	16	999999		52108.2	0	2018	224
3	17	999999		52108.2	0	2018	224
4	1	999999		52108.2	0	2029	224
4	2	999999		52108.2	0	2029	224
4	3	999999		52108.2	0	2029	224
4	4	999999		52108.2	0	2029	224
5	1	999999		52108.2	0	2036	224
5	2	999999		52108.2	0	2036	224
5	3	999999		52108.2	0	2036	224
5	4	999999		52108.2	0	2036	224
5	5	999999		52108.2	0	2036	224
5	6	999999		52108.2	0	2036	224
5	7	999999		52108.2	0	2036	224
5	8	999999		52108.2	0	2036	224
5	9	999999		52108.2	0	2036	224
5	10	999999		52108.2	0	2036	224
6	1	999999		52108.2	0	2047	224
6	2	999999		52108.2	0	2047	224
6	3	999999		52108.2	0	2047	224
6	4	999999		52108.2	0	2047	224
6	5	999999		52108.2	0	2047	224
6	6	999999		52108.2	0	2047	224
6	7	999999		52108.2	0	2047	224
6	8	999999		52108.2	0	2047	224
7	1	999999		52108.2	0	2059	224
7	2	999999		52108.2	0	2059	224
7	3	999999		52108.2	0	2059	224
7	4	999999		52108.2	0	2059	224
7	5	999999		52108.2	0	2059	224
7	6	999999		52108.2	0	2059	224
7	7	999999		52108.2	0	2059	224
7	8	999999		52108.2	0	2059	224
8	1	999999		52108.2	0	2066	224
8	2	999999		52108.2	0	2066	224
9	1	999999		52108.2	0	2073	224
9	2	999999		52108.2	0	2073	224
9	3	999999		52108.2	0	2073	224
9	4	999999		52108.2	0	2073	224
10	1	999999		52108.2	0	2080	224
10	2	999999		52108.2	0	2080	224
10	3	999999		52108.2	0	2080	224
10	4	999999		52108.2	0	2080	224
10	5	999999		52108.2	0	2080	224
10	6	999999		52108.2	0	2080	224
10	7	999999		52108.2	0	2080	224
10	8	999999		52108.2	0	2080	224
10	9	999999		52108.2	0	2080	224
1	1	999999		52108.2	1	1997	225
1	2	999999		52108.2	1	1997	225
1	3	999999		52108.2	0	1997	225
1	4	999999		52108.2	1	1997	225
1	5	999999		52108.2	1	1997	225
1	6	999999		52108.2	0	1997	225
1	7	999999		52108.2	1	1997	225
1	8	999999		52108.2	1	1997	225
1	9	999999		52108.2	0	1997	225
1	10	999999		52108.2	1	1997	225
1	11	999999		52108.2	1	1997	225
1	12	999999		52108.2	0	1997	225
1	13	999999		52108.2	0	1997	225
1	14	999999		52108.2	1	1997	225
1	15	999999		52108.2	0	1997	225
1	16	999999		52108.2	0	1997	225
1	17	999999		52108.2	0	1997	225
1	18	999999		52108.2	0	1997	225
1	19	999999		52108.2	0	1997	225
2	1	999999		52108.2	0	2014	225
2	2	999999		52108.2	0	2014	225
3	1	999999		52108.2	0	2019	225
3	2	999999		52108.2	0	2019	225
3	3	999999		52108.2	0	2019	225
3	4	999999		52108.2	0	2019	225
3	5	999999		52108.2	0	2019	225
3	6	999999		52108.2	0	2019	225
3	7	999999		52108.2	0	2019	225
3	8	999999		52108.2	0	2019	225
3	9	999999		52108.2	0	2019	225
3	10	999999		52108.2	0	2019	225
3	11	999999		52108.2	0	2019	225
3	12	999999		52108.2	0	2019	225
3	13	999999		52108.2	0	2019	225
3	14	999999		52108.2	0	2019	225
3	15	999999		52108.2	0	2019	225
3	16	999999		52108.2	0	2019	225
3	17	999999		52108.2	0	2019	225
4	1	999999		52108.2	0	2024	225
4	2	999999		52108.2	0	2024	225
4	3	999999		52108.2	0	2024	225
4	4	999999		52108.2	0	2024	225
5	1	999999		52108.2	0	2033	225
5	2	999999		52108.2	0	2033	225
5	3	999999		52108.2	0	2033	225
5	4	999999		52108.2	0	2033	225
5	5	999999		52108.2	0	2033	225
5	6	999999		52108.2	0	2033	225
5	7	999999		52108.2	0	2033	225
5	8	999999		52108.2	0	2033	225
5	9	999999		52108.2	0	2033	225
5	10	999999		52108.2	0	2033	225
6	1	999999		52108.2	0	2049	225
6	2	999999		52108.2	0	2049	225
6	3	999999		52108.2	0	2049	225
6	4	999999		52108.2	0	2049	225
6	5	999999		52108.2	0	2049	225
6	6	999999		52108.2	0	2049	225
6	7	999999		52108.2	0	2049	225
6	8	999999		52108.2	0	2049	225
7	1	999999		52108.2	0	2059	225
7	2	999999		52108.2	0	2059	225
7	3	999999		52108.2	0	2059	225
7	4	999999		52108.2	0	2059	225
7	5	999999		52108.2	0	2059	225
7	6	999999		52108.2	0	2059	225
7	7	999999		52108.2	0	2059	225
7	8	999999		52108.2	0	2059	225
8	1	999999		52108.2	0	2068	225
8	2	999999		52108.2	0	2068	225
9	1	999999		52108.2	0	2074	225
9	2	999999		52108.2	0	2074	225
9	3	999999		52108.2	0	2074	225
9	4	999999		52108.2	0	2074	225
10	1	999999		52108.2	0	2079	225
10	2	999999		52108.2	0	2079	225
10	3	999999		52108.2	0	2079	225
10	4	999999		52108.2	0	2079	225
10	5	999999		52108.2	0	2079	225
10	6	999999		52108.2	0	2079	225
10	7	999999		52108.2	0	2079	225
10	8	999999		52108.2	0	2079	225
10	9	999999		52108.2	0	2079	225
1	1	999999		52108.2	0	2000	226
1	2	999999		52108.2	0	2000	226
1	3	999999		52108.2	0	2000	226
1	4	999999		52108.2	1	2000	226
1	5	999999		52108.2	0	2000	226
1	6	999999		52108.2	0	2000	226
1	7	999999		52108.2	1	2000	226
1	8	999999		52108.2	0	2000	226
1	9	999999		52108.2	1	2000	226
1	10	999999		52108.2	0	2000	226
1	11	999999		52108.2	0	2000	226
1	12	999999		52108.2	0	2000	226
1	13	999999		52108.2	0	2000	226
1	14	999999		52108.2	1	2000	226
1	15	999999		52108.2	0	2000	226
1	16	999999		52108.2	0	2000	226
1	17	999999		52108.2	0	2000	226
1	18	999999		52108.2	1	2000	226
1	19	999999		52108.2	1	2000	226
2	1	999999		52108.2	1	2007	226
2	2	999999		52108.2	1	2007	226
3	1	999999		52108.2	0	2022	226
3	2	999999		52108.2	0	2022	226
3	3	999999		52108.2	1	2022	226
3	4	999999		52108.2	0	2022	226
3	5	999999		52108.2	1	2022	226
3	6	999999		52108.2	0	2022	226
3	7	999999		52108.2	1	2022	226
3	8	999999		52108.2	0	2022	226
3	9	999999		52108.2	1	2022	226
3	10	999999		52108.2	0	2022	226
3	11	999999		52108.2	1	2022	226
3	12	999999		52108.2	0	2022	226
3	13	999999		52108.2	1	2022	226
3	14	999999		52108.2	1	2022	226
3	15	999999		52108.2	0	2022	226
3	16	999999		52108.2	1	2022	226
3	17	999999		52108.2	0	2022	226
4	1	999999		52108.2	0	2028	226
4	2	999999		52108.2	0	2028	226
4	3	999999		52108.2	0	2028	226
4	4	999999		52108.2	1	2028	226
5	1	999999		52108.2	0	2041	226
5	2	999999		52108.2	0	2041	226
5	3	999999		52108.2	0	2041	226
5	4	999999		52108.2	1	2041	226
5	5	999999		52108.2	0	2041	226
5	6	999999		52108.2	0	2041	226
5	7	999999		52108.2	0	2041	226
5	8	999999		52108.2	1	2041	226
5	9	999999		52108.2	0	2041	226
5	10	999999		52108.2	0	2041	226
6	1	999999		52108.2	0	2048	226
6	2	999999		52108.2	0	2048	226
6	3	999999		52108.2	0	2048	226
6	4	999999		52108.2	1	2048	226
6	5	999999		52108.2	0	2048	226
6	6	999999		52108.2	0	2048	226
6	7	999999		52108.2	0	2048	226
6	8	999999		52108.2	1	2048	226
7	1	999999		52108.2	0	2051	226
7	2	999999		52108.2	0	2051	226
7	3	999999		52108.2	0	2051	226
7	4	999999		52108.2	1	2051	226
7	5	999999		52108.2	0	2051	226
7	6	999999		52108.2	0	2051	226
7	7	999999		52108.2	0	2051	226
7	8	999999		52108.2	1	2051	226
8	1	999999		52108.2	0	2062	226
8	2	999999		52108.2	0	2062	226
9	1	999999		52108.2	0	2075	226
9	2	999999		52108.2	0	2075	226
9	3	999999		52108.2	0	2075	226
9	4	999999		52108.2	1	2075	226
10	1	999999		52108.2	0	2082	226
10	2	999999		52108.2	0	2082	226
10	3	999999		52108.2	0	2082	226
10	4	999999		52108.2	1	2082	226
10	5	999999		52108.2	0	2082	226
10	6	999999		52108.2	0	2082	226
10	7	999999		52108.2	0	2082	226
10	8	999999		52108.2	1	2082	226
10	9	999999		52108.2	0	2082	226
1	1	999999		52108.2	1	1999	227
1	2	999999		52108.2	1	1999	227
1	3	999999		52108.2	0	1999	227
1	4	999999		52108.2	1	1999	227
1	5	999999		52108.2	0	1999	227
1	6	999999		52108.2	0	1999	227
1	7	999999		52108.2	1	1999	227
1	8	999999		52108.2	0	1999	227
1	9	999999		52108.2	1	1999	227
1	10	999999		52108.2	1	1999	227
1	11	999999		52108.2	0	1999	227
1	12	999999		52108.2	0	1999	227
1	13	999999		52108.2	1	1999	227
1	14	999999		52108.2	0	1999	227
1	15	999999		52108.2	0	1999	227
1	16	999999		52108.2	1	1999	227
1	17	999999		52108.2	1	1999	227
1	18	999999		52108.2	0	1999	227
1	19	999999		52108.2	1	1999	227
2	1	999999		52108.2	0	2008	227
2	2	999999		52108.2	0	2008	227
3	1	999999		52108.2	0	2021	227
3	2	999999		52108.2	0	2021	227
3	3	999999		52108.2	1	2021	227
3	4	999999		52108.2	0	2021	227
3	5	999999		52108.2	1	2021	227
3	6	999999		52108.2	1	2021	227
3	7	999999		52108.2	0	2021	227
3	8	999999		52108.2	1	2021	227
3	9	999999		52108.2	0	2021	227
3	10	999999		52108.2	0	2021	227
3	11	999999		52108.2	1	2021	227
3	12	999999		52108.2	1	2021	227
3	13	999999		52108.2	0	2021	227
3	14	999999		52108.2	1	2021	227
3	15	999999		52108.2	1	2021	227
3	16	999999		52108.2	0	2021	227
3	17	999999		52108.2	0	2021	227
4	1	999999		52108.2	1	2032	227
4	2	999999		52108.2	0	2032	227
4	3	999999		52108.2	0	2032	227
4	4	999999		52108.2	0	2032	227
5	1	999999		52108.2	0	2034	227
5	2	999999		52108.2	1	2034	227
5	3	999999		52108.2	1	2034	227
5	4	999999		52108.2	0	2034	227
5	5	999999		52108.2	0	2034	227
5	6	999999		52108.2	1	2034	227
5	7	999999		52108.2	0	2034	227
5	8	999999		52108.2	0	2034	227
5	9	999999		52108.2	1	2034	227
5	10	999999		52108.2	0	2034	227
6	1	999999		52108.2	1	2046	227
6	2	999999		52108.2	1	2046	227
6	3	999999		52108.2	0	2046	227
6	4	999999		52108.2	1	2046	227
6	5	999999		52108.2	0	2046	227
6	6	999999		52108.2	0	2046	227
6	7	999999		52108.2	0	2046	227
6	8	999999		52108.2	1	2046	227
7	1	999999		52108.2	0	2053	227
7	2	999999		52108.2	0	2053	227
7	3	999999		52108.2	1	2053	227
7	4	999999		52108.2	1	2053	227
7	5	999999		52108.2	1	2053	227
7	6	999999		52108.2	0	2053	227
7	7	999999		52108.2	1	2053	227
7	8	999999		52108.2	1	2053	227
8	1	999999		52108.2	0	2067	227
8	2	999999		52108.2	0	2067	227
9	1	999999		52108.2	0	2069	227
9	2	999999		52108.2	0	2069	227
9	3	999999		52108.2	0	2069	227
9	4	999999		52108.2	0	2069	227
10	1	999999		52108.2	0	2079	227
10	2	999999		52108.2	0	2079	227
10	3	999999		52108.2	0	2079	227
10	4	999999		52108.2	0	2079	227
10	5	999999		52108.2	0	2079	227
10	6	999999		52108.2	0	2079	227
10	7	999999		52108.2	0	2079	227
10	8	999999		52108.2	0	2079	227
10	9	999999		52108.2	0	2079	227
1	1	999999		52108.2	1	1999	228
1	2	999999		52108.2	1	1999	228
1	3	999999		52108.2	1	1999	228
1	4	999999		52108.2	1	1999	228
1	5	999999		52108.2	1	1999	228
1	6	999999		52108.2	1	1999	228
1	7	999999		52108.2	1	1999	228
1	8	999999		52108.2	1	1999	228
1	9	999999		52108.2	1	1999	228
1	10	999999		52108.2	1	1999	228
1	11	999999		52108.2	1	1999	228
1	12	999999		52108.2	1	1999	228
1	13	999999		52108.2	1	1999	228
1	14	999999		52108.2	1	1999	228
1	15	999999		52108.2	1	1999	228
1	16	999999		52108.2	1	1999	228
1	17	999999		52108.2	1	1999	228
1	18	999999		52108.2	1	1999	228
1	19	999999		52108.2	1	1999	228
2	1	999999		52108.2	1	2010	228
2	2	999999		52108.2	1	2010	228
3	1	999999		52108.2	1	2015	228
3	2	999999		52108.2	1	2015	228
3	3	999999		52108.2	1	2015	228
3	4	999999		52108.2	1	2015	228
3	5	999999		52108.2	1	2015	228
3	6	999999		52108.2	1	2015	228
3	7	999999		52108.2	1	2015	228
3	8	999999		52108.2	1	2015	228
3	9	999999		52108.2	1	2015	228
3	10	999999		52108.2	1	2015	228
3	11	999999		52108.2	1	2015	228
3	12	999999		52108.2	1	2015	228
3	13	999999		52108.2	1	2015	228
3	14	999999		52108.2	1	2015	228
3	15	999999		52108.2	1	2015	228
3	16	999999		52108.2	1	2015	228
3	17	999999		52108.2	1	2015	228
4	1	999999		52108.2	1	2026	228
4	2	999999		52108.2	1	2026	228
4	3	999999		52108.2	1	2026	228
4	4	999999		52108.2	0	2026	228
5	1	999999		52108.2	1	2034	228
