NOTE: A bug in the code of the experimental software used to run some of the early sessions led to a loss of data. This loss is reflected in the data file. The bug affected a small share of the data collected in the initial 12 sessions (out of 32 sessions in total), specifically 0.3% of sender-receiver interactions. 
Because of an integer problem, some subjects in some rounds observed the realization of an event that was supposed to have zero probability. Despite affecting a minimal number of interactions, we decided to discard not only the affected interactions, but also the subjects that participated in those interactions. This led to dropping about 6% of the total amount of data that we collected.

* Dictionary *
treatment:			treatment indicator.
verifiable:			= 1 if messages are verifiable, 0 o/w.
rho:				level of commitment in %, {20, 80, 100}.
session:			session identifier.
id:					unique subject identifier.
oid:				unique subject identifier for other subject in a match.
match:				match identifier.
role:				sender or receiver, {S, R}.
color:				= 1 if drawn ball is red, 0 o/w.
rred, rblue,...		First letter indicates ball color. Word that comes next is the color of the message. Indicates probability of that message for that state in commitment stage (in %).
revrred, ...		Same as above for revision stage.
rdec, bdec, ndec	Receiver guess (=1 if red, 0 o/w) when message is red, blue, or when there is no message.
message				-1 (no msg), 0 (blue msg), 1 (red msg).
**************


treatment	verifiable	rho	session	id	oid	match	role	color	rred	rblue	rnone	bred	bblue	bnone	revrred	revrblue	revrnone	revbred	revbblue	revbnone	rdec	bdec	ndec	message
"V100"	1	100	18	311	197	25	"S"	0	100	0	0	0	48	52							1	0	0	0
"V100"	1	100	18	313	197	1	"S"	0	100	0	0	0	50	50							0	0	0	-1
"V100"	1	100	18	313	202	2	"S"	0	75	0	25	0	25	75							1	0	0	-1
"V100"	1	100	18	313	195	3	"S"	0	100	0	0	0	49	51							0	0	1	-1
"V100"	1	100	18	313	201	4	"S"	0	100	0	0	0	50	50							1	0	0	0
"V100"	1	100	18	313	204	5	"S"	1	25	0	75	0	75	25							0	1	1	-1
"V100"	1	100	18	313	196	6	"S"	0	25	0	75	0	75	25							1	0	1	-1
"V100"	1	100	18	313	193	7	"S"	1	25	0	75	0	75	25							0	0	0	-1
"V100"	1	100	18	313	202	8	"S"	0	25	0	75	0	50	50							1	0	0	-1
"V100"	1	100	18	313	201	9	"S"	0	25	0	75	0	75	25							1	0	1	-1
"V100"	1	100	18	313	195	10	"S"	0	25	0	75	0	75	25							0	0	1	-1
"V100"	1	100	18	313	196	11	"S"	0	25	0	75	0	75	25							1	0	1	0
"V100"	1	100	18	313	193	12	"S"	0	25	0	75	0	75	25							0	0	0	-1
"V100"	1	100	18	313	197	13	"S"	0	20	0	80	0	20	80							0	0	0	-1
"V100"	1	100	18	313	204	14	"S"	1	25	0	75	0	75	25							1	0	0	1
"V100"	1	100	18	313	197	15	"S"	0	25	0	75	0	75	25							0	0	0	-1
"V100"	1	100	18	313	193	16	"S"	1	25	0	75	0	50	50							0	0	0	1
"V100"	1	100	18	313	196	17	"S"	0	25	0	75	0	50	50							1	0	0	-1
"V100"	1	100	18	313	204	18	"S"	0	25	0	75	0	50	50							1	0	0	0
"V100"	1	100	18	313	195	19	"S"	0	25	0	75	0	75	25							1	0	1	0
"V100"	1	100	18	313	201	20	"S"	0	25	0	75	0	75	25							1	0	1	0
"V100"	1	100	18	313	202	21	"S"	0	25	0	75	0	40	60							1	0	0	0
"V100"	1	100	18	313	193	22	"S"	1	25	0	75	0	65	35							1	0	0	-1
"V100"	1	100	18	313	201	23	"S"	0	25	0	75	0	75	25							1	0	0	0
"V100"	1	100	18	313	202	24	"S"	1	25	0	75	0	75	25							1	0	0	-1
"V100"	1	100	18	313	195	25	"S"	0	25	0	75	0	50	50							1	0	1	0
"V100"	1	100	18	316	196	1	"S"	0	94	0	6	0	4	96							1	0	0	-1
"V100"	1	100	18	316	193	2	"S"	1	0	0	100	0	100	0							0	0	0	-1
"V100"	1	100	18	316	197	3	"S"	0	90	0	10	0	59	41							0	0	0	0
"V100"	1	100	18	316	202	4	"S"	0	0	0	100	0	0	100							1	0	0	-1
"V100"	1	100	18	316	195	5	"S"	0	100	0	0	0	6	94							1	1	0	-1
"V100"	1	100	18	316	201	6	"S"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	18	316	204	7	"S"	0	81	0	19	0	31	69							1	0	0	-1
"V100"	1	100	18	316	197	8	"S"	0	61	0	39	0	100	0							0	0	0	0
"V100"	1	100	18	316	204	9	"S"	0	40	0	60	0	80	20							1	0	0	0
"V100"	1	100	18	316	202	10	"S"	1	100	0	0	0	65	35							1	0	0	1
"V100"	1	100	18	316	201	11	"S"	0	95	0	5	0	40	60							1	0	0	-1
"V100"	1	100	18	316	195	12	"S"	1	85	0	15	0	53	47							1	0	0	1
"V100"	1	100	18	316	196	13	"S"	0	85	0	15	0	47	53							1	0	1	-1
"V100"	1	100	18	316	193	14	"S"	1	98	0	2	0	39	61							1	0	1	1
"V100"	1	100	18	316	201	15	"S"	0	84	0	16	0	9	91							1	0	0	0
"V100"	1	100	18	316	202	16	"S"	1	85	0	15	0	11	89							1	0	0	1
"V100"	1	100	18	316	197	17	"S"	1	83	0	17	0	15	85							0	0	0	1
"V100"	1	100	18	316	193	18	"S"	1	77	0	23	0	27	73							0	0	0	-1
"V100"	1	100	18	316	196	19	"S"	1	86	0	14	0	7	93							1	0	0	1
"V100"	1	100	18	316	204	20	"S"	0	96	0	4	0	29	71							1	0	0	-1
"V100"	1	100	18	316	195	21	"S"	1	84	0	16	0	7	93							1	0	0	-1
"V100"	1	100	18	316	204	22	"S"	0	90	0	10	0	5	95							1	0	0	-1
"V100"	1	100	18	316	197	23	"S"	0	87	0	13	0	6	94							1	0	0	-1
"V100"	1	100	18	316	193	24	"S"	0	82	0	18	0	76	24							1	0	0	0
"V100"	1	100	18	316	201	25	"S"	0	99	0	1	0	100	0							1	0	0	0
"V100"	1	100	18	318	202	1	"S"	0	50	0	50	0	50	50							1	0	0	-1
"V100"	1	100	18	318	195	2	"S"	1	25	0	75	0	80	20							1	0	1	1
"V100"	1	100	18	318	201	3	"S"	0	30	0	70	0	76	24							1	0	1	0
"V100"	1	100	18	318	204	4	"S"	0	70	0	30	0	90	10							1	0	0	0
"V100"	1	100	18	318	196	5	"S"	0	50	0	50	0	50	50							1	0	0	-1
"V100"	1	100	18	318	193	6	"S"	0	100	0	0	0	94	6							0	0	0	0
"V100"	1	100	18	318	197	7	"S"	0	70	0	30	0	100	0							0	0	0	0
"V100"	1	100	18	318	201	8	"S"	1	0	0	100	0	0	100							1	0	0	-1
"V100"	1	100	18	318	195	9	"S"	1	100	0	0	0	50	50							1	0	0	1
"V100"	1	100	18	318	196	10	"S"	0	75	0	25	0	50	50							1	0	0	-1
"V100"	1	100	18	318	193	11	"S"	0	60	0	40	0	60	40							1	0	0	-1
"V100"	1	100	18	318	197	12	"S"	0	50	0	50	0	88	12							0	0	0	0
"V100"	1	100	18	318	204	13	"S"	0	75	0	25	0	24	76							1	0	0	0
"V100"	1	100	18	318	202	14	"S"	0	60	0	40	0	50	50							1	0	0	0
"V100"	1	100	18	318	193	15	"S"	0	60	0	40	0	40	60							0	0	0	0
"V100"	1	100	18	318	196	16	"S"	1	70	0	30	0	65	35							1	0	0	-1
"V100"	1	100	18	318	204	17	"S"	0	90	0	10	0	60	40							1	0	0	0
"V100"	1	100	18	318	195	18	"S"	0	70	0	30	0	60	40							1	0	0	-1
"V100"	1	100	18	318	201	19	"S"	0	66	0	34	0	60	40							1	0	0	0
"V100"	1	100	18	318	202	20	"S"	1	100	0	0	0	100	0							1	0	0	1
"V100"	1	100	18	318	197	21	"S"	1	95	0	5	0	95	5							1	0	0	1
"V100"	1	100	18	318	201	22	"S"	0	94	0	6	0	90	10							1	0	0	0
"V100"	1	100	18	318	202	23	"S"	0	80	0	20	0	65	35							1	0	0	-1
"V100"	1	100	18	318	195	24	"S"	0	90	0	10	0	88	12							1	0	1	0
"V100"	1	100	18	318	196	25	"S"	0	80	0	20	0	50	50							1	0	0	-1
"V100"	1	100	18	320	195	1	"S"	0	93	0	7	0	11	89							1	1	0	-1
"V100"	1	100	18	320	201	2	"S"	0	87	0	13	0	38	62							1	0	0	0
"V100"	1	100	18	320	204	3	"S"	0	72	0	28	0	71	29							0	1	1	0
"V100"	1	100	18	320	196	4	"S"	1	77	0	23	0	75	25							1	0	0	1
"V100"	1	100	18	320	193	5	"S"	0	81	0	19	0	77	23							1	1	1	0
"V100"	1	100	18	320	197	6	"S"	0	81	0	19	0	76	24							0	0	0	0
"V100"	1	100	18	320	202	7	"S"	0	94	0	6	0	38	62							1	0	0	0
"V100"	1	100	18	320	195	8	"S"	0	77	0	23	0	67	33							1	0	1	0
"V100"	1	100	18	320	196	9	"S"	1	85	0	15	0	46	54							1	0	0	1
"V100"	1	100	18	320	193	10	"S"	0	80	0	20	0	43	57							0	0	0	0
"V100"	1	100	18	320	197	11	"S"	0	87	0	13	0	44	56							0	0	0	-1
"V100"	1	100	18	320	204	12	"S"	0	92	0	8	0	70	30							1	0	0	0
"V100"	1	100	18	320	202	13	"S"	1	87	0	13	0	24	76							1	0	0	1
"V100"	1	100	18	320	201	14	"S"	1	100	0	0	0	0	100							1	0	0	1
"V100"	1	100	18	320	196	15	"S"	0	100	0	0	0	0	100							1	0	0	-1
"V100"	1	100	18	320	204	16	"S"	0	93	0	7	0	1	99							1	0	0	-1
"V100"	1	100	18	320	195	17	"S"	0	83	0	17	0	32	68							1	0	0	-1
"V100"	1	100	18	320	201	18	"S"	1	100	0	0	0	30	70							1	0	0	1
"V100"	1	100	18	320	202	19	"S"	0	86	0	14	0	6	94							1	0	0	-1
"V100"	1	100	18	320	197	20	"S"	0	87	0	13	0	49	51							1	0	0	0
"V100"	1	100	18	320	193	21	"S"	1	88	0	12	0	30	70							1	0	1	1
"V100"	1	100	18	320	202	22	"S"	0	76	0	24	0	10	90							1	0	0	-1
"V100"	1	100	18	320	195	23	"S"	0	93	0	7	0	87	13							1	0	0	0
"V100"	1	100	18	320	196	24	"S"	1	99	0	1	0	1	99							1	0	0	1
"V100"	1	100	18	320	204	25	"S"	0	99	0	1	0	4	96							1	0	0	-1
"V100"	1	100	18	323	204	1	"S"	1	96	0	4	0	7	93							0	0	1	1
"V100"	1	100	18	323	196	2	"S"	1	84	0	16	0	73	27							1	0	0	1
"V100"	1	100	18	323	193	3	"S"	0	75	0	25	0	74	26							0	0	0	0
"V100"	1	100	18	323	197	4	"S"	0	100	0	0	0	0	100							1	0	0	-1
"V100"	1	100	18	323	202	5	"S"	1	14	0	86	0	90	10							1	0	0	1
"V100"	1	100	18	323	195	6	"S"	0	33	0	67	0	100	0							0	0	1	0
"V100"	1	100	18	323	201	7	"S"	0	93	0	7	0	78	22							1	0	0	0
"V100"	1	100	18	323	193	8	"S"	0	35	0	65	0	26	74							0	0	0	-1
"V100"	1	100	18	323	197	9	"S"	1	87	0	13	0	49	51							0	0	0	1
"V100"	1	100	18	323	204	10	"S"	0	90	0	10	0	0	100							1	0	1	-1
"V100"	1	100	18	323	202	11	"S"	1	99	0	1	0	37	63							1	0	0	1
"V100"	1	100	18	323	201	12	"S"	0	98	0	2	0	2	98							1	0	0	-1
"V100"	1	100	18	323	195	13	"S"	1	100	0	0	0	100	0							1	0	0	1
"V100"	1	100	18	323	196	14	"S"	0	88	0	12	0	59	41							1	0	0	-1
"V100"	1	100	18	323	195	15	"S"	0	100	0	0	0	0	100							1	0	0	-1
"V100"	1	100	18	323	201	16	"S"	1	85	0	15	0	37	63							1	0	0	1
"V100"	1	100	18	323	202	17	"S"	0	93	0	7	0	18	82							1	0	0	0
"V100"	1	100	18	323	197	18	"S"	0	95	0	5	0	4	96							1	0	0	-1
"V100"	1	100	18	323	193	19	"S"	1	94	0	6	0	14	86							1	0	0	1
"V100"	1	100	18	323	196	20	"S"	0	100	0	0	0	75	25							1	0	0	0
"V100"	1	100	18	323	204	21	"S"	0	99	0	1	0	6	94							1	0	0	-1
"V100"	1	100	18	323	196	22	"S"	0	80	0	20	0	22	78							1	0	0	-1
"V100"	1	100	18	323	204	23	"S"	0	86	0	14	0	89	11							1	0	0	0
"V100"	1	100	18	323	197	24	"S"	0	51	0	49	0	66	34							0	0	0	-1
"V100"	1	100	18	323	193	25	"S"	1	92	0	8	0	11	89							1	0	1	1
"V100"	1	100	18	324	193	1	"S"	0	50	0	50	0	100	0							0	0	0	0
"V100"	1	100	18	324	197	2	"S"	1	50	0	50	0	100	0							0	0	0	1
"V100"	1	100	18	324	202	3	"S"	1	50	0	50	0	100	0							1	0	0	1
"V100"	1	100	18	324	195	4	"S"	0	50	0	50	0	100	0							1	0	0	0
"V100"	1	100	18	324	201	5	"S"	0	24	0	76	0	100	0							1	0	1	0
"V100"	1	100	18	324	204	6	"S"	1	26	0	74	0	100	0							1	0	1	-1
"V100"	1	100	18	324	196	7	"S"	0	28	0	72	0	100	0							1	0	1	0
"V100"	1	100	18	324	204	8	"S"	1	25	0	75	0	100	0							1	0	1	-1
"V100"	1	100	18	324	202	9	"S"	0	25	0	75	0	100	0							1	0	0	0
"V100"	1	100	18	324	201	10	"S"	0	25	0	75	0	100	0							1	0	1	0
"V100"	1	100	18	324	195	11	"S"	1	25	0	75	0	100	0							1	0	1	-1
"V100"	1	100	18	324	196	12	"S"	0	30	0	70	0	100	0							1	0	1	0
"V100"	1	100	18	324	193	13	"S"	0	25	0	75	0	100	0							1	1	0	0
"V100"	1	100	18	324	197	14	"S"	0	25	0	75	0	100	0							0	0	0	0
"V100"	1	100	18	324	202	15	"S"	0	25	0	75	0	100	0							1	0	0	0
"V100"	1	100	18	324	197	16	"S"	1	25	0	75	0	100	0							0	0	0	-1
"V100"	1	100	18	324	193	17	"S"	1	25	0	75	0	100	0							0	0	0	-1
"V100"	1	100	18	324	196	18	"S"	0	25	0	75	0	100	0							1	0	1	0
"V100"	1	100	18	324	204	19	"S"	0	25	0	75	0	100	0							1	0	0	0
"V100"	1	100	18	324	195	20	"S"	0	25	0	75	0	100	0							1	0	1	0
"V100"	1	100	18	324	201	21	"S"	1	25	0	75	0	100	0							1	0	1	-1
"V100"	1	100	18	324	197	22	"S"	0	25	0	75	0	100	0							0	0	0	0
"V100"	1	100	18	324	193	23	"S"	0	25	0	75	0	100	0							0	0	0	0
"V100"	1	100	18	324	201	24	"S"	1	25	0	75	0	100	0							1	0	1	-1
"V100"	1	100	18	324	202	25	"S"	0	24	0	76	0	100	0							1	0	0	0
"V100"	1	100	24	406	209	1	"R"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	24	406	219	2	"R"	1	100	0	0	0	27	73							1	0	0	1
"V100"	1	100	24	406	221	3	"R"	0	75	0	25	0	75	25							1	0	0	-1
"V100"	1	100	24	406	214	4	"R"	0	50	0	50	0	90	10							1	0	1	0
"V100"	1	100	24	406	206	5	"R"	1	30	0	70	0	65	35							1	0	1	-1
"V100"	1	100	24	406	208	6	"R"	0	5	0	95	0	70	30							1	0	1	-1
"V100"	1	100	24	406	220	7	"R"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	24	406	207	8	"R"	1	100	0	0	0	33	67							1	0	0	1
"V100"	1	100	24	406	220	9	"R"	1	100	0	0	0	0	100							1	0	0	1
"V100"	1	100	24	406	207	10	"R"	0	100	0	0	0	33	67							1	0	0	0
"V100"	1	100	24	406	209	11	"R"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	24	406	219	12	"R"	1	67	0	33	0	17	83							1	0	0	1
"V100"	1	100	24	406	221	13	"R"	0	100	0	0	0	0	100							1	0	0	-1
"V100"	1	100	24	406	214	14	"R"	0	27	0	73	0	77	23							1	0	1	0
"V100"	1	100	24	406	206	15	"R"	1	8	0	92	0	41	59							1	0	0	-1
"V100"	1	100	24	406	208	16	"R"	0	5	0	95	0	75	25							1	0	1	0
"V100"	1	100	24	406	219	17	"R"	0	100	0	0	0	7	93							1	0	0	-1
"V100"	1	100	24	406	221	18	"R"	0	0	0	100	0	50	50							1	0	1	-1
"V100"	1	100	24	406	214	19	"R"	0	20	0	80	0	63	37							1	0	0	0
"V100"	1	100	24	406	206	20	"R"	1	35	0	65	0	65	35							1	0	0	-1
"V100"	1	100	24	406	208	21	"R"	1	5	0	95	0	70	30							1	0	1	-1
"V100"	1	100	24	406	220	22	"R"	1	100	0	0	0	50	50							1	0	0	1
"V100"	1	100	24	406	207	23	"R"	1	48	0	52	0	13	87							1	0	0	1
"V100"	1	100	24	406	209	24	"R"	0	100	0	0	0	0	100							1	0	0	-1
"V100"	1	100	24	406	221	25	"R"	0	0	0	100	0	50	50							1	0	1	-1
"V100"	1	100	24	407	207	1	"R"	0	100	0	0	0	50	50							1	0	0	0
"V100"	1	100	24	407	209	2	"R"	0	50	0	50	0	50	50							1	0	0	-1
"V100"	1	100	24	407	219	3	"R"	0	100	0	0	0	25	75							1	0	0	-1
"V100"	1	100	24	407	221	4	"R"	0	50	0	50	0	75	25							1	0	0	0
"V100"	1	100	24	407	214	5	"R"	0	9	0	91	0	54	46							1	0	0	-1
"V100"	1	100	24	407	206	6	"R"	0	30	0	70	0	65	35							1	0	0	-1
"V100"	1	100	24	407	208	7	"R"	1	5	0	95	0	70	30							1	0	0	-1
"V100"	1	100	24	407	220	8	"R"	1	100	0	0	0	0	100							1	0	0	1
"V100"	1	100	24	407	221	9	"R"	0	25	0	75	0	90	10							1	0	0	0
"V100"	1	100	24	407	214	10	"R"	0	7	0	93	0	97	3							1	0	1	0
"V100"	1	100	24	407	206	11	"R"	1	27	0	73	0	63	37							1	0	1	-1
"V100"	1	100	24	407	208	12	"R"	0	5	0	95	0	75	25							1	0	1	0
"V100"	1	100	24	407	220	13	"R"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	24	407	207	14	"R"	0	100	0	0	0	25	75							1	0	0	-1
"V100"	1	100	24	407	209	15	"R"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	24	407	219	16	"R"	0	79	0	21	0	62	38							1	0	0	0
"V100"	1	100	24	407	207	17	"R"	0	100	0	0	0	61	39							1	0	0	0
"V100"	1	100	24	407	209	18	"R"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	24	407	219	19	"R"	1	85	0	15	0	32	68							1	0	0	-1
"V100"	1	100	24	407	221	20	"R"	1	0	0	100	0	50	50							1	0	0	-1
"V100"	1	100	24	407	214	21	"R"	0	24	0	76	0	80	20							1	0	0	0
"V100"	1	100	24	407	206	22	"R"	0	35	0	65	0	65	35							1	0	0	-1
"V100"	1	100	24	407	208	23	"R"	0	5	0	95	0	70	30							1	0	1	0
"V100"	1	100	24	407	220	24	"R"	0	100	0	0	0	37	63							1	0	0	0
"V100"	1	100	24	407	208	25	"R"	1	5	0	95	0	70	30							1	0	1	-1
"V100"	1	100	24	408	221	1	"R"	1	75	0	25	0	75	25							1	0	0	1
"V100"	1	100	24	408	214	2	"R"	0	25	0	75	0	63	37							1	0	0	-1
"V100"	1	100	24	408	206	3	"R"	0	50	0	50	0	100	0							1	0	1	0
"V100"	1	100	24	408	208	4	"R"	0	16	0	84	0	66	34							1	0	0	0
"V100"	1	100	24	408	220	5	"R"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	24	408	207	6	"R"	1	100	0	0	0	33	67							1	0	0	1
"V100"	1	100	24	408	209	7	"R"	1	100	0	0	0	100	0							1	0	0	1
"V100"	1	100	24	408	219	8	"R"	0	55	0	45	0	68	32							1	0	0	-1
"V100"	1	100	24	408	214	9	"R"	1	6	0	94	0	93	7							1	0	1	-1
"V100"	1	100	24	408	206	10	"R"	0	30	0	70	0	70	30							1	0	0	0
"V100"	1	100	24	408	208	11	"R"	1	5	0	95	0	75	25							1	0	1	-1
"V100"	1	100	24	408	220	12	"R"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	24	408	207	13	"R"	0	61	0	39	0	24	76							1	0	0	-1
"V100"	1	100	24	408	209	14	"R"	1	100	0	0	0	100	0							1	0	1	1
"V100"	1	100	24	408	219	15	"R"	0	83	0	17	0	12	88							1	0	0	0
"V100"	1	100	24	408	221	16	"R"	0	100	0	0	0	100	0							1	0	1	0
"V100"	1	100	24	408	220	17	"R"	1	100	0	0	0	40	60							1	0	0	1
"V100"	1	100	24	408	207	18	"R"	1	100	0	0	0	34	66							1	0	0	1
"V100"	1	100	24	408	209	19	"R"	0	100	0	0	0	0	100							1	0	0	-1
"V100"	1	100	24	408	219	20	"R"	0	90	0	10	0	33	67							1	0	0	-1
"V100"	1	100	24	408	221	21	"R"	0	0	0	100	0	50	50							1	0	1	-1
"V100"	1	100	24	408	214	22	"R"	0	22	0	78	0	91	9							1	0	1	0
"V100"	1	100	24	408	206	23	"R"	0	25	0	75	0	62	38							1	0	0	-1
"V100"	1	100	24	408	208	24	"R"	0	5	0	95	0	70	30							1	0	1	-1
"V100"	1	100	24	408	214	25	"R"	1	26	0	74	0	72	28							1	0	0	1
"V100"	1	100	24	409	206	1	"R"	1	50	0	50	0	100	0							0	0	1	1
"V100"	1	100	24	409	208	2	"R"	0	25	0	75	0	60	40							0	0	0	0
"V100"	1	100	24	409	220	3	"R"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	24	409	207	4	"R"	0	100	0	0	0	50	50							0	0	0	-1
"V100"	1	100	24	409	209	5	"R"	0	50	0	50	0	50	50							0	0	0	0
"V100"	1	100	24	409	219	6	"R"	0	80	0	20	0	37	63							0	0	0	-1
"V100"	1	100	24	409	221	7	"R"	1	100	0	0	0	100	0							1	0	0	1
"V100"	1	100	24	409	214	8	"R"	0	4	0	96	0	39	61							0	0	0	-1
"V100"	1	100	24	409	206	9	"R"	1	31	0	69	0	66	34							0	0	0	-1
"V100"	1	100	24	409	208	10	"R"	1	5	0	95	0	75	25							0	0	0	-1
"V100"	1	100	24	409	220	11	"R"	1	100	0	0	0	100	0							1	0	0	1
"V100"	1	100	24	409	207	12	"R"	0	50	0	50	0	50	50							0	0	0	-1
"V100"	1	100	24	409	209	13	"R"	1	100	0	0	0	100	0							1	0	0	1
"V100"	1	100	24	409	219	14	"R"	1	77	0	23	0	53	47							0	0	0	1
"V100"	1	100	24	409	221	15	"R"	1	100	0	0	0	100	0							1	0	0	1
"V100"	1	100	24	409	214	16	"R"	0	27	0	73	0	74	26							0	0	0	0
"V100"	1	100	24	409	209	17	"R"	0	100	0	0	0	100	0							1	0	0	0
"V100"	1	100	24	409	219	18	"R"	1	75	0	25	0	20	80							1	0	0	1
"V100"	1	100	24	409	221	19	"R"	1	0	0	100	0	51	49							0	0	1	-1
"V100"	1	100	24	409	214	20	"R"	1	22	0	78	0	75	25							0	0	0	-1
"V100"	1	100	24	409	206	21	"R"	0	30	0	70	0	64	36							0	0	0	-1
"V100"	1	100	24	409	208	22	"R"	0	5	0	95	0	70	30							0	0	0	-1
"V100"	1	100	24	409	220	23	"R"	0	0	0	100	0	30	70							0	0	0	-1
"V100"	1	100	24	409	207	24	"R"	1	100	0	0	0	9	91							1	0	0	1
"V100"	1	100	24	409	209	25	"R"	0	100	0	0	0	0	100							1	0	0	-1
"V100"	1	100	24	410	220	1	"R"	0	100	0	0	0	100	0							0	0	0	0
"V100"	1	100	24	410	207	2	"R"	1	100	0	0	0	29	71							0	0	0	1
"V100"	1	100	24	410	209	3	"R"	0	100	0	0	0	1	99							1	0	0	-1
"V100"	1	100	24	410	219	4	"R"	0	100	0	0	0	0	100							1	0	0	-1
"V100"	1	100	24	410	221	5	"R"	0	85	0	15	0	50	50							1	0	0	0
"V100"	1	100	24	410	214	6	"R"	0	26	0	74	0	77	23							0	0	0	0
"V100"	1	100	24	410	206	7	"R"	1	30	0	70	0	65	35							0	0	0	-1
"V100"	1	100	24	410	208	8	"R"	0	1	0	99	0	70	30							0	0	0	0
"V100"	1	100	24	410	207	9	"R"	1	100	0	0	0	33	67							1	0	0	1
"V100"	1	100	24	410	209	10	"R"	0	100	0	0	0	100	0							0	0	0	0
"V100"	1	100	24	410	219	11	"R"	0	80	0	20	0	35	65							1	0	0	-1
"V100"	1	100	24	410	221	12	"R"	0	50	0	50	0	50	50							0	0	0	-1
"V100"	1	100	24	410	214	13	"R"	0	22	0	78	0	77	23							0	0	0	-1
"V100"	1	100	24	410	206	14	"R"	0	35	0	65	0	55	45							0	0	0	0
"V100"	1	100	24	410	208	15	"R"	0	5	0	95	0	75	25							0	0	0	0
"V100"	1	100	24	410	220	16	"R"	0	100	0	0	0	0	100							1	0	0	-1
"V100"	1	100	24	410	221	17	"R"	0	100	0	0	0	100	0							0	0	0	0
"V100"	1	100	24	410	214	18	"R"	0	14	0	86	0	69	31							0	0	0	-1
"V100"	1	100	24	410	206	19	"R"	1	35	0	65	0	65	35							0	0	0	1
"V100"	1	100	24	410	208	20	"R"	0	5	0	95	0	75	25							0	0	0	0
"V100"	1	100	24	410	220	21	"R"	0	60	0	40	0	37	63							1	0	0	-1
"V100"	1	100	24	410	207	22	"R"	0	100	0	0	0	79	21							1	0	0	0
"V100"	1	100	24	410	209	23	"R"	0	100	0	0	0	0	100							1	0	0	-1
"V100"	1	100	24	410	219	24	"R"	1	85	0	15	0	11	89							1	0	0	1
"V100"	1	100	24	410	206	25	"R"	0	24	0	76	0	63	37							0	0	0	0
"V100"	1	100	24	417	219	1	"R"	1	100	0	0	0	24	76							1	0	0	1
"V100"	1	100	24	417	221	2	"R"	0	50	0	50	0	75	25							1	0	1	-1
"V100"	1	100	24	417	214	3	"R"	1	50	0	50	0	100	0							1	0	1	-1
"V100"	1	100	24	417	206	4	"R"	1	20	0	80	0	50	50							1	0	0	-1
"V100"	1	100	24	417	208	5	"R"	0	5	0	95	0	75	25							1	0	1	0
"V100"	1	100	24	417	220	6	"R"	0	100	0	0	0	100	0							1	0	1	0
"V100"	1	100	24	417	207	7	"R"	0	100	0	0	0	33	67							1	0	0	0
"V100"	1	100	24	417	209	8	"R"	0	100	0	0	0	100	0							1	0	1	0
"V100"	1	100	24	417	209	9	"R"	0	100	0	0	0	100	0							1	0	1	0
"V100"	1	100	24	417	219	10	"R"	1	69	0	31	0	74	26							1	0	0	1
"V100"	1	100	24	417	221	11	"R"	0	95	0	5	0	5	95							1	0	0	-1
"V100"	1	100	24	417	214	12	"R"	1	23	0	77	0	74	26							1	0	1	-1
"V100"	1	100	24	417	206	13	"R"	0	28	0	72	0	60	40							1	0	1	0
"V100"	1	100	24	417	208	14	"R"	0	5	0	95	0	75	25							1	0	1	0
"V100"	1	100	24	417	220	15	"R"	1	100	0	0	0	0	100							1	0	0	1
"V100"	1	100	24	417	207	16	"R"	1	100	0	0	0	48	52							1	0	0	1
"V100"	1	100	24	417	208	17	"R"	1	5	0	95	0	75	25							1	0	1	-1
"V100"	1	100	24	417	220	18	"R"	0	100	0	0	0	25	75							1	0	0	-1
"V100"	1	100	24	417	207	19	"R"	0	100	0	0	0	40	60							1	0	0	0
"V100"	1	100	24	417	209	20	"R"	1	100	0	0	0	0	100							1	0	0	1
"V100"	1	100	24	417	219	21	"R"	0	68	0	32	0	24	76							1	0	0	0
"V100"	1	100	24	417	221	22	"R"	0	0	0	100	0	50	50							1	0	1	0
"V100"	1	100	24	417	214	23	"R"	0	24	0	76	0	73	27							1	0	1	0
"V100"	1	100	24	417	206	24	"R"	0	25	0	75	0	64	36							1	0	1	0
"V100"	1	100	24	417	207	25	"R"	0	100	0	0	0	23	77							1	1	1	0
"V100"	1	100	24	418	208	1	"R"	1	25	0	75	0	65	35							1	0	1	-1
"V100"	1	100	24	418	220	2	"R"	1	50	0	50	0	50	50							1	0	0	-1
"V100"	1	100	24	418	207	3	"R"	1	100	0	0	0	50	50							1	0	0	1
"V100"	1	100	24	418	209	4	"R"	0	33	0	67	0	66	34							1	0	1	0
"V100"	1	100	24	418	219	5	"R"	0	63	0	37	0	25	75							1	0	0	0
"V100"	1	100	24	418	221	6	"R"	0	85	0	15	0	50	50							1	0	0	0
"V100"	1	100	24	418	214	7	"R"	0	10	0	90	0	98	2							1	0	1	0
