* Dictionary *
paper:      paper #, labelled with authors and year
session:    session #
id:			    id #
oid:			    partner id #
supergame:	match #
round:		  round #
horizon:	length of supergame
r:    	    payoff to joint cooperation (reward) in dollars
s:          payoff to cooperation when other defects (sucker) in dollars
t:          payoff to defection when other cooperates (temptation) in dollars
p:          payoff to joint defection (punishment) in dollars
NOTE: r, s, t, and p above are the experimental currency units (ECU).
g:          1+g is the payoff to defection when other cooperates and payoffs are
            normalized such that joint cooperation = 1 and joint defection = 0 (gain)
l:          l is the payoff to cooperation when other defects and payoffs are
            normalized such that joint cooperation = 1 and joint defection = 0 (loss)
sizebad:    SIZE of the Basin of attraction of Always Defect, as defined in Embrey, Frechette, and Yuksel (2017), between 0 and 1.
			Only defined for round 1 because that is how it is used in that paper.
coop:       = 1 if subject cooperated, = 0 o/w
order:		for experiments with within subjects design this number indicates the order of the treatments
**************/

paper	session	id	oid	supergame	round	horizon	r	s	t	p	g	l	sizebad	coop	order
"Friedman and Oprea (2012)"	41200	41204	41201	28	8	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41204	41210	30	2	8	10	0	18	8	4	4		1	29
"Friedman and Oprea (2012)"	41200	41204	41210	30	3	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41204	41210	30	4	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41204	41210	30	5	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41204	41210	30	6	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41204	41210	30	7	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41204	41210	30	8	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41205	41206	3	2	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41205	41206	3	3	8	10	0	18	8	4	4		1	3
"Friedman and Oprea (2012)"	41200	41205	41206	3	4	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41205	41206	3	5	8	10	0	18	8	4	4		1	3
"Friedman and Oprea (2012)"	41200	41205	41206	3	6	8	10	0	18	8	4	4		1	3
"Friedman and Oprea (2012)"	41200	41205	41206	3	7	8	10	0	18	8	4	4		1	3
"Friedman and Oprea (2012)"	41200	41205	41206	3	8	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41205	41202	5	2	8	10	0	18	8	4	4		1	5
"Friedman and Oprea (2012)"	41200	41205	41202	5	3	8	10	0	18	8	4	4		1	5
"Friedman and Oprea (2012)"	41200	41205	41202	5	4	8	10	0	18	8	4	4		1	5
"Friedman and Oprea (2012)"	41200	41205	41202	5	5	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41205	41202	5	6	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41205	41202	5	7	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41205	41202	5	8	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41205	41208	9	2	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41205	41208	9	3	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41205	41208	9	4	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41205	41208	9	5	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41205	41208	9	6	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41205	41208	9	7	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41205	41208	9	8	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41205	41209	14	2	8	10	0	18	8	4	4		1	14
"Friedman and Oprea (2012)"	41200	41205	41209	14	3	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41205	41209	14	4	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41205	41209	14	5	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41205	41209	14	6	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41205	41209	14	7	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41205	41209	14	8	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41205	41208	17	2	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41205	41208	17	3	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41205	41208	17	4	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41205	41208	17	5	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41205	41208	17	6	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41205	41208	17	7	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41205	41208	17	8	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41205	41208	22	2	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41205	41208	22	3	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41205	41208	22	4	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41205	41208	22	5	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41205	41208	22	6	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41205	41208	22	7	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41205	41208	22	8	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41205	41206	28	2	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41205	41206	28	3	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41205	41206	28	4	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41205	41206	28	5	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41205	41206	28	6	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41205	41206	28	7	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41205	41206	28	8	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41205	41201	30	2	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41205	41201	30	3	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41205	41201	30	4	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41205	41201	30	5	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41205	41201	30	6	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41205	41201	30	7	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41205	41201	30	8	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41206	41205	3	2	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41206	41205	3	3	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41206	41205	3	4	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41206	41205	3	5	8	10	0	18	8	4	4		1	3
"Friedman and Oprea (2012)"	41200	41206	41205	3	6	8	10	0	18	8	4	4		1	3
"Friedman and Oprea (2012)"	41200	41206	41205	3	7	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41206	41205	3	8	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41206	41203	5	2	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41206	41203	5	3	8	10	0	18	8	4	4		1	5
"Friedman and Oprea (2012)"	41200	41206	41203	5	4	8	10	0	18	8	4	4		1	5
"Friedman and Oprea (2012)"	41200	41206	41203	5	5	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41206	41203	5	6	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41206	41203	5	7	8	10	0	18	8	4	4		1	5
"Friedman and Oprea (2012)"	41200	41206	41203	5	8	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41206	41207	9	2	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41206	41207	9	3	8	10	0	18	8	4	4		1	9
"Friedman and Oprea (2012)"	41200	41206	41207	9	4	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41206	41207	9	5	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41206	41207	9	6	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41206	41207	9	7	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41206	41207	9	8	8	10	0	18	8	4	4		1	9
"Friedman and Oprea (2012)"	41200	41206	41201	14	2	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41206	41201	14	3	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41206	41201	14	4	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41206	41201	14	5	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41206	41201	14	6	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41206	41201	14	7	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41206	41201	14	8	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41206	41207	17	2	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41206	41207	17	3	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41206	41207	17	4	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41206	41207	17	5	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41206	41207	17	6	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41206	41207	17	7	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41206	41207	17	8	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41206	41209	22	2	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41206	41209	22	3	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41206	41209	22	4	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41206	41209	22	5	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41206	41209	22	6	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41206	41209	22	7	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41206	41209	22	8	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41206	41205	28	2	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41206	41205	28	3	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41206	41205	28	4	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41206	41205	28	5	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41206	41205	28	6	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41206	41205	28	7	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41206	41205	28	8	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41206	41207	30	2	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41206	41207	30	3	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41206	41207	30	4	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41206	41207	30	5	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41206	41207	30	6	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41206	41207	30	7	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41206	41207	30	8	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41207	41202	3	2	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41207	41202	3	3	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41207	41202	3	4	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41207	41202	3	5	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41207	41202	3	6	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41207	41202	3	7	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41207	41202	3	8	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41207	41208	5	2	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41207	41208	5	3	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41207	41208	5	4	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41207	41208	5	5	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41207	41208	5	6	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41207	41208	5	7	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41207	41208	5	8	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41207	41206	9	2	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41207	41206	9	3	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41207	41206	9	4	8	10	0	18	8	4	4		1	9
"Friedman and Oprea (2012)"	41200	41207	41206	9	5	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41207	41206	9	6	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41207	41206	9	7	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41207	41206	9	8	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41207	41202	14	2	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41207	41202	14	3	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41207	41202	14	4	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41207	41202	14	5	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41207	41202	14	6	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41207	41202	14	7	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41207	41202	14	8	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41207	41206	17	2	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41207	41206	17	3	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41207	41206	17	4	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41207	41206	17	5	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41207	41206	17	6	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41207	41206	17	7	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41207	41206	17	8	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41207	41201	22	2	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41207	41201	22	3	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41207	41201	22	4	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41207	41201	22	5	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41207	41201	22	6	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41207	41201	22	7	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41207	41201	22	8	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41207	41208	28	2	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41207	41208	28	3	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41207	41208	28	4	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41207	41208	28	5	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41207	41208	28	6	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41207	41208	28	7	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41207	41208	28	8	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41207	41206	30	2	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41207	41206	30	3	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41207	41206	30	4	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41207	41206	30	5	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41207	41206	30	6	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41207	41206	30	7	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41207	41206	30	8	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41208	41209	3	2	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41208	41209	3	3	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41208	41209	3	4	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41208	41209	3	5	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41208	41209	3	6	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41208	41209	3	7	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41208	41209	3	8	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41208	41207	5	2	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41208	41207	5	3	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41208	41207	5	4	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41208	41207	5	5	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41208	41207	5	6	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41208	41207	5	7	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41208	41207	5	8	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41208	41205	9	2	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41208	41205	9	3	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41208	41205	9	4	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41208	41205	9	5	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41208	41205	9	6	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41208	41205	9	7	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41208	41205	9	8	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41208	41210	14	2	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41208	41210	14	3	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41208	41210	14	4	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41208	41210	14	5	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41208	41210	14	6	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41208	41210	14	7	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41208	41210	14	8	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41208	41205	17	2	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41208	41205	17	3	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41208	41205	17	4	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41208	41205	17	5	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41208	41205	17	6	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41208	41205	17	7	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41208	41205	17	8	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41208	41205	22	2	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41208	41205	22	3	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41208	41205	22	4	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41208	41205	22	5	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41208	41205	22	6	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41208	41205	22	7	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41208	41205	22	8	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41208	41207	28	2	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41208	41207	28	3	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41208	41207	28	4	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41208	41207	28	5	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41208	41207	28	6	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41208	41207	28	7	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41208	41207	28	8	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41208	41202	30	2	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41208	41202	30	3	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41208	41202	30	4	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41208	41202	30	5	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41208	41202	30	6	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41208	41202	30	7	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41208	41202	30	8	8	10	0	18	8	4	4		0	29
"Friedman and Oprea (2012)"	41200	41209	41208	3	2	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41209	41208	3	3	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41209	41208	3	4	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41209	41208	3	5	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41209	41208	3	6	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41209	41208	3	7	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41209	41208	3	8	8	10	0	18	8	4	4		0	3
"Friedman and Oprea (2012)"	41200	41209	41204	5	2	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41209	41204	5	3	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41209	41204	5	4	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41209	41204	5	5	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41209	41204	5	6	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41209	41204	5	7	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41209	41204	5	8	8	10	0	18	8	4	4		0	5
"Friedman and Oprea (2012)"	41200	41209	41202	9	2	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41209	41202	9	3	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41209	41202	9	4	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41209	41202	9	5	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41209	41202	9	6	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41209	41202	9	7	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41209	41202	9	8	8	10	0	18	8	4	4		0	9
"Friedman and Oprea (2012)"	41200	41209	41205	14	2	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41209	41205	14	3	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41209	41205	14	4	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41209	41205	14	5	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41209	41205	14	6	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41209	41205	14	7	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41209	41205	14	8	8	10	0	18	8	4	4		0	14
"Friedman and Oprea (2012)"	41200	41209	41204	17	2	8	10	0	18	8	4	4		1	17
"Friedman and Oprea (2012)"	41200	41209	41204	17	3	8	10	0	18	8	4	4		1	17
"Friedman and Oprea (2012)"	41200	41209	41204	17	4	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41209	41204	17	5	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41209	41204	17	6	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41209	41204	17	7	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41209	41204	17	8	8	10	0	18	8	4	4		0	17
"Friedman and Oprea (2012)"	41200	41209	41206	22	2	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41209	41206	22	3	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41209	41206	22	4	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41209	41206	22	5	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41209	41206	22	6	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41209	41206	22	7	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41209	41206	22	8	8	10	0	18	8	4	4		0	21
"Friedman and Oprea (2012)"	41200	41209	41210	28	2	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41209	41210	28	3	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41209	41210	28	4	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41209	41210	28	5	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41209	41210	28	6	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41209	41210	28	7	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41209	41210	28	8	8	10	0	18	8	4	4		0	27
"Friedman and Oprea (2012)"	41200	41209	41203	30	2	8	10	0	18	8	4	4		1	29
"Friedman and Oprea (2012)"	41200	41209	41203	30	3	8	10	0	18	8	4	4		1	29
"Friedman and Oprea (2012)"	41200	41209	41203	30	4	8	10	0	18	8	4	4		1	29
"Friedman and Oprea (2012)"	41200	41209	41203	30	5	8	10	0	18	8	4	4		1	29
"Friedman and Oprea (2012)"	41200	41209	41203	30	6	8	10	0	18	8	4	4		1	29
"Friedman and Oprea (2012)"	41200	41209	41203	30	7	8	10	0	18	8	4	4		1	29
