* Dictionary *
id:			    id #
oid:			    partner id #
supergame:	match #
round:		  round #
horizon:	length of supergame
r:    	    payoff to joint cooperation (reward) in dollars
s:          payoff to cooperation when other defects (sucker) in dollars
t:          payoff to defection when other cooperates (temptation) in dollars
p:          payoff to joint defection (punishment) in dollars
NOTE: r, s, t, and p above are the experimental currency units (ECU).
g:          1+g is the payoff to defection when other cooperates and payoffs are
            normalized such that joint cooperation = 1 and joint defection = 0 (gain)
l:          l is the payoff to cooperation when other defects and payoffs are
            normalized such that joint cooperation = 1 and joint defection = 0 (loss)
sizebad:    SIZE of the Basin of attraction of Always Defect, as defined in Embrey, Frechette, and Yuksel (2017), between 0 and 1.
			Only defined for round 1 because that is how it is used in that paper.
session:    session #
coop:       = 1 if subject cooperated, = 0 o/w
**************/

id	oid	supergame	round	horizon	r	s	t	p	g	l	sizebad	session	coop
147	149	8	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	149	9	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	145	10	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	151	11	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	155	12	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	148	13	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	154	14	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	150	15	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	153	16	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	154	17	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	152	18	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	146	19	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	146	20	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	145	21	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	148	22	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	154	23	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	146	24	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	150	25	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	156	26	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	146	27	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	153	28	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	151	29	1	8	51	22	63	39	1	1.416667	.1910112	7	1
147	152	30	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	151	1	1	8	51	22	63	39	1	1.416667	.1910112	7	0
148	155	2	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	146	3	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	145	4	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	146	5	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	147	6	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	154	7	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	152	8	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	155	9	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	156	10	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	145	11	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	151	12	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	147	13	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	153	14	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	156	15	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	151	16	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	155	17	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	146	18	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	145	19	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	155	20	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	150	21	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	147	22	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	152	23	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	151	24	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	156	25	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	150	26	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	156	27	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	150	28	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	146	29	1	8	51	22	63	39	1	1.416667	.1910112	7	1
148	155	30	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	145	1	1	8	51	22	63	39	1	1.416667	.1910112	7	0
149	154	2	1	8	51	22	63	39	1	1.416667	.1910112	7	0
149	150	3	1	8	51	22	63	39	1	1.416667	.1910112	7	0
149	147	4	1	8	51	22	63	39	1	1.416667	.1910112	7	0
149	152	5	1	8	51	22	63	39	1	1.416667	.1910112	7	0
149	146	6	1	8	51	22	63	39	1	1.416667	.1910112	7	0
149	146	7	1	8	51	22	63	39	1	1.416667	.1910112	7	0
149	147	8	1	8	51	22	63	39	1	1.416667	.1910112	7	0
149	147	9	1	8	51	22	63	39	1	1.416667	.1910112	7	0
149	150	10	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	156	11	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	150	12	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	155	13	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	146	14	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	145	15	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	145	16	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	153	17	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	156	18	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	155	19	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	153	20	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	154	21	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	151	22	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	145	23	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	150	24	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	154	25	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	152	26	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	154	27	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	145	28	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	153	29	1	8	51	22	63	39	1	1.416667	.1910112	7	1
149	150	30	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	156	1	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	151	2	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	149	3	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	146	4	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	147	5	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	152	6	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	153	7	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	151	8	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	152	9	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	149	10	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	146	11	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	149	12	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	152	13	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	156	14	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	147	15	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	154	16	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	151	17	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	145	18	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	151	19	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	152	20	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	148	21	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	152	22	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	146	23	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	149	24	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	147	25	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	148	26	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	145	27	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	148	28	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	154	29	1	8	51	22	63	39	1	1.416667	.1910112	7	1
150	149	30	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	148	1	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	150	2	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	147	3	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	153	4	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	145	5	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	156	6	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	155	7	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	150	8	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	153	9	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	154	10	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	147	11	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	148	12	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	145	13	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	152	14	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	146	15	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	148	16	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	150	17	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	153	18	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	150	19	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	154	20	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	155	21	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	149	22	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	153	23	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	148	24	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	145	25	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	153	26	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	155	27	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	156	28	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	147	29	1	8	51	22	63	39	1	1.416667	.1910112	7	1
151	153	30	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	146	1	1	8	51	22	63	39	1	1.416667	.1910112	7	0
152	147	2	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	156	3	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	155	4	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	149	5	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	150	6	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	147	7	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	148	8	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	150	9	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	153	10	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	153	11	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	154	12	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	150	13	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	151	14	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	155	15	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	155	16	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	156	17	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	147	18	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	156	19	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	150	20	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	156	21	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	150	22	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	148	23	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	153	24	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	155	25	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	149	26	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	153	27	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	155	28	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	156	29	1	8	51	22	63	39	1	1.416667	.1910112	7	1
152	147	30	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	154	1	1	8	51	22	63	39	1	1.416667	.1910112	7	0
153	156	2	1	8	51	22	63	39	1	1.416667	.1910112	7	0
153	155	3	1	8	51	22	63	39	1	1.416667	.1910112	7	0
153	151	4	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	154	5	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	155	6	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	150	7	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	145	8	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	151	9	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	152	10	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	152	11	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	145	12	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	154	13	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	148	14	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	154	15	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	147	16	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	149	17	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	151	18	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	154	19	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	149	20	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	146	21	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	154	22	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	151	23	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	152	24	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	146	25	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	151	26	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	152	27	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	147	28	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	149	29	1	8	51	22	63	39	1	1.416667	.1910112	7	1
153	151	30	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	153	1	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	149	2	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	145	3	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	156	4	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	153	5	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	145	6	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	148	7	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	155	8	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	156	9	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	151	10	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	155	11	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	152	12	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	153	13	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	147	14	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	153	15	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	150	16	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	147	17	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	155	18	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	153	19	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	151	20	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	149	21	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	153	22	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	147	23	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	155	24	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	149	25	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	145	26	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	149	27	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	146	28	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	150	29	1	8	51	22	63	39	1	1.416667	.1910112	7	1
154	156	30	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	147	1	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	148	2	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	153	3	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	152	4	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	156	5	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	153	6	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	151	7	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	154	8	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	148	9	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	146	10	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	154	11	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	147	12	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	149	13	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	145	14	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	152	15	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	152	16	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	148	17	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	154	18	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	149	19	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	148	20	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	151	21	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	156	22	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	156	23	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	154	24	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	152	25	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	146	26	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	151	27	1	8	51	22	63	39	1	1.416667	.1910112	7	0
155	152	28	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	145	29	1	8	51	22	63	39	1	1.416667	.1910112	7	1
155	148	30	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	150	1	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	153	2	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	152	3	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	154	4	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	155	5	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	151	6	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	145	7	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	146	8	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	154	9	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	148	10	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	149	11	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	146	12	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	146	13	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	150	14	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	148	15	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	146	16	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	152	17	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	149	18	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	152	19	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	145	20	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	152	21	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	155	22	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	155	23	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	145	24	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	148	25	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	147	26	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	148	27	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	151	28	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	152	29	1	8	51	22	63	39	1	1.416667	.1910112	7	1
156	154	30	1	8	51	22	63	39	1	1.416667	.1910112	7	1
193	208	1	1	8	51	22	63	39	1	1.416667	.1910112	9	0
193	207	2	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	203	3	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	209	4	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	198	5	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	202	6	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	211	7	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	194	8	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	194	9	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	200	10	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	200	11	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	209	12	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	203	13	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	194	14	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	201	15	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	206	16	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	194	17	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	211	18	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	206	19	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	211	20	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	197	21	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	201	22	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	210	23	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	196	24	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	195	25	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	201	26	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	198	27	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	211	28	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	203	29	1	8	51	22	63	39	1	1.416667	.1910112	9	1
193	208	30	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	209	1	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	208	2	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	197	3	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	201	4	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	206	5	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	205	6	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	200	7	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	193	8	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	193	9	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	205	10	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	203	11	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	212	12	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	195	13	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	193	14	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	198	15	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	208	16	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	193	17	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	201	18	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	199	19	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	199	20	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	212	21	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	195	22	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	200	23	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	208	24	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	210	25	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	209	26	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	195	27	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	208	28	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	204	29	1	8	51	22	63	39	1	1.416667	.1910112	9	1
194	203	30	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	201	1	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	198	2	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	201	3	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	207	4	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	211	5	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	197	6	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	209	7	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	210	8	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	201	9	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	204	10	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	206	11	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	210	12	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	194	13	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	209	14	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	204	15	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	200	16	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	199	17	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	202	18	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	198	19	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	205	20	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	208	21	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	194	22	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	197	23	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	205	24	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	193	25	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	203	26	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	194	27	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	198	28	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	197	29	1	8	51	22	63	39	1	1.416667	.1910112	9	1
195	204	30	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	207	1	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	197	2	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	208	3	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	203	4	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	197	5	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	203	6	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	202	7	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	203	8	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	212	9	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	199	10	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	202	11	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	206	12	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	210	13	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	201	14	1	8	51	22	63	39	1	1.416667	.1910112	9	1
196	202	15	1	8	51	22	63	39	1	1.416667	.1910112	9	1
