* Dictionary *
treatment:	treatment indicator: C0, U1, U2, R3, R4, R0
date:		session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
period:		period #
id:			id #, constant through session
group:		identifies subjects that were grouped together for a period
robot:		= 0 if human subject, = 1 o/w
demand:		= amount demanded (in points, out of 30)
stage_2:	= 1 if there was a stage 2 (demands were incompatible), 0 o/w
accepted:	= 1 if subject conceded to the other player's demand in stage 2, = 0 o/w; set to missing if stage_2 == 0
delay:		= time (in seconds) to concession in stage 2; set to 0 if stage_2 == 0
points:		= points obtained in that period
wonlottery:	= 1 if subject won the lottery at the end of the experiment
**************

treatment	date	period	id	group	robot	demand	stage_2	accepted	delay	points	wonlottery
"R0"	93013	4	8	52	0	15	1	0	.17	14.97	1
"R0"	93013	4	10	52	0	20	1	1	.17	14.97	0
"R0"	93013	4	7	68	0	20	1	0	.25	19.95	0
"R0"	93013	4	9	68	0	20	1	1	.25	9.97	1
"R0"	93013	5	1	5	0	18	1	0	1.14	17.79	1
"R0"	93013	5	8	5	0	15	1	1	1.14	11.86	1
"R0"	93013	5	6	21	0	20	1	0	.21	19.95	1
"R0"	93013	5	10	21	0	20	1	1	.21	9.97	0
"R0"	93013	5	3	37	0	15	1	0	7.59	13.9	0
"R0"	93013	5	4	37	0	20	1	1	7.59	13.9	1
"R0"	93013	5	5	53	0	15	1	0	1.04	14.84	0
"R0"	93013	5	7	53	0	20	1	1	1.04	14.84	0
"R0"	93013	5	2	69	0	20	1	0	.24	19.95	0
"R0"	93013	5	9	69	0	15	1	1	.24	9.97	1
"R0"	93013	6	2	6	0	20	1	1	.1	11.98	0
"R0"	93013	6	7	6	0	18	1	0	.1	17.98	0
"R0"	93013	6	1	22	0	18	1	0	9.11	16.43	1
"R0"	93013	6	3	22	0	20	1	1	9.11	10.95	0
"R0"	93013	6	5	38	0	15	0		0	15	0
"R0"	93013	6	8	38	0	15	0		0	15	1
"R0"	93013	6	4	54	0	20	1	0	.17	19.96	1
"R0"	93013	6	10	54	0	15	1	1	.17	9.98	0
"R0"	93013	6	6	70	0	20	1	0	.23	19.95	1
"R0"	93013	6	9	70	0	20	1	1	.23	9.97	1
"R0"	93013	7	1	7	0	20	1	1	59.65	8.26	1
"R0"	93013	7	3	7	0	15	1	0	59.65	8.26	0
"R0"	93013	7	8	23	0	15	1	0	.28	14.95	1
"R0"	93013	7	9	23	0	20	1	1	.28	14.95	1
"R0"	93013	7	2	39	0	20	1	1	.16	9.98	0
"R0"	93013	7	10	39	0	20	1	0	.16	19.96	0
"R0"	93013	7	5	55	0	15	1	0	1.91	14.71	0
"R0"	93013	7	6	55	0	20	1	1	1.91	14.71	1
"R0"	93013	7	4	71	0	20	1	0	3.06	19.39	1
"R0"	93013	7	7	71	0	20	1	1	3.06	9.69	0
"R0"	93013	8	4	8	0	20	1	1	22.07	12.02	1
"R0"	93013	8	8	8	0	15	1	0	22.07	12.02	1
"R0"	93013	8	7	24	0	18	1	0	.2	17.96	0
"R0"	93013	8	9	24	0	20	1	1	.2	11.97	1
"R0"	93013	8	6	40	0	20	1	0	.18	19.96	1
"R0"	93013	8	10	40	0	20	1	1	.18	9.98	0
"R0"	93013	8	1	56	0	18	1	0	.11	17.98	1
"R0"	93013	8	2	56	0	15	1	1	.11	11.98	0
"R0"	93013	8	3	72	0	15	0		0	15	0
"R0"	93013	8	5	72	0	15	0		0	15	0
"R0"	93013	9	9	9	0	20	1	0	.18	19.96	1
"R0"	93013	9	10	9	0	18	1	1	.18	9.98	0
"R0"	93013	9	3	25	0	18	1	1	1.84	14.72	0
"R0"	93013	9	8	25	0	15	1	0	1.84	14.72	1
"R0"	93013	9	5	41	0	15	1	0	.5	14.92	0
"R0"	93013	9	7	41	0	18	1	1	.5	14.92	0
"R0"	93013	9	1	57	0	18	1	0	1.52	17.72	1
"R0"	93013	9	6	57	0	20	1	1	1.52	11.81	1
"R0"	93013	9	2	73	0	15	1	0	25.36	11.64	0
"R0"	93013	9	4	73	0	20	1	1	25.36	11.64	1
"R0"	93013	10	6	10	0	20	1	1	3.32	14.51	1
"R0"	93013	10	8	10	0	15	1	0	3.32	14.51	1
"R0"	93013	10	9	26	0	20	1	0	.18	19.96	1
"R0"	93013	10	10	26	0	20	1	1	.18	9.98	0
"R0"	93013	10	2	42	0	20	1	0	113.25	6.44	0
"R0"	93013	10	4	42	0	20	1	1	113.25	3.22	1
"R0"	93013	10	3	58	0	20	1	1	.8100001	14.87	0
"R0"	93013	10	5	58	0	15	1	0	.8100001	14.87	0
"R0"	93013	10	1	74	0	18	1	0	.49	17.91	1
"R0"	93013	10	7	74	0	20	1	1	.49	11.94	0
"R0"	93013	11	4	11	0	20	1	1	10.58	8.99	1
"R0"	93013	11	8	11	0	20	1	0	10.58	17.99	1
"R0"	93013	11	1	27	0	18	1	1	88.2	6.2	1
"R0"	93013	11	2	27	0	15	1	0	88.2	6.2	0
"R0"	93013	11	5	43	0	15	1	0	.24	14.96	0
"R0"	93013	11	9	43	0	20	1	1	.24	14.96	1
"R0"	93013	11	7	59	0	18	1	0	.16	17.97	0
"R0"	93013	11	10	59	0	20	1	1	.16	11.98	0
"R0"	93013	11	3	75	0	15	1	0	3.8	14.44	0
"R0"	93013	11	6	75	0	20	1	1	3.8	14.44	1
"R0"	93013	12	2	12	0	20	1	1	1.03	14.84	0
"R0"	93013	12	6	12	0	15	1	0	1.03	14.84	1
"R0"	93013	12	7	28	0	18	1	0	.26	17.95	0
"R0"	93013	12	9	28	0	20	1	1	.26	11.96	1
"R0"	93013	12	3	44	0	15	1	0	5.6	14.18	0
"R0"	93013	12	8	44	0	20	1	1	5.6	14.18	1
"R0"	93013	12	1	60	0	20	1	0	.95	19.81	1
"R0"	93013	12	10	60	0	20	1	1	.95	9.9	0
"R0"	93013	12	4	76	0	20	1	0	13.19	17.52	1
"R0"	93013	12	5	76	0	15	1	1	13.19	8.76	0
"R0"	93013	13	2	13	0	20	1	0	113.76	6.41	0
"R0"	93013	13	10	13	0	20	1	1	113.76	3.2	0
"R0"	93013	13	3	29	0	15	1	0	.52	14.92	0
"R0"	93013	13	7	29	0	18	1	1	.52	14.92	0
"R0"	93013	13	6	45	0	18	1	1	22.86	7.95	1
"R0"	93013	13	8	45	0	20	1	0	22.86	15.91	1
"R0"	93013	13	1	61	0	20	1	0	37.7	13.71	1
"R0"	93013	13	4	61	0	20	1	1	37.7	6.85	1
"R0"	93013	13	5	77	0	15	1	0	.21	14.96	0
"R0"	93013	13	9	77	0	20	1	1	.21	14.96	1
"R0"	93013	14	7	14	0	18	1	1	.46	9.95	0
"R0"	93013	14	8	14	0	20	1	0	.46	19.9	1
"R0"	93013	14	3	30	0	20	1	0	8.530001	18.36	0
"R0"	93013	14	6	30	0	20	1	1	8.530001	9.18	1
"R0"	93013	14	1	46	0	18	1	0	1.2	17.78	1
"R0"	93013	14	10	46	0	15	1	1	1.2	11.85	0
"R0"	93013	14	5	62	0	15	1	1	1.65	9.83	0
"R0"	93013	14	9	62	0	20	1	0	1.65	19.67	1
"R0"	93013	14	2	78	0	15	1	0	43.16	9.74	0
"R0"	93013	14	4	78	0	20	1	1	43.16	9.74	1
"R0"	93013	15	7	15	0	15	0		0	15	0
"R0"	93013	15	10	15	0	15	0		0	15	0
"R0"	93013	15	1	31	0	18	1	0	.29	17.94	1
"R0"	93013	15	6	31	0	15	1	1	.29	11.96	1
"R0"	93013	15	3	47	0	20	1	0	24.08	15.71	0
"R0"	93013	15	4	47	0	20	1	1	24.08	7.85	1
"R0"	93013	15	2	63	0	20	1	1	190.12	1.49	0
"R0"	93013	15	5	63	0	20	1	0	190.12	2.98	0
"R0"	93013	15	8	79	0	20	1	0	16.05	17.03	1
"R0"	93013	15	9	79	0	20	1	1	16.05	8.51	1
"R0"	93013	1	20	81	0	20	1	0	.58	19.88	1
"R0"	93013	1	23	81	0	20	1	1	.58	9.94	1
"R0"	93013	1	14	97	0	15	0		0	15	0
"R0"	93013	1	18	97	0	15	0		0	15	0
"R0"	93013	1	12	113	0	15	0		0	15	1
"R0"	93013	1	15	113	0	15	0		0	15	0
"R0"	93013	1	19	129	0	15	1	1	1.07	9.89	1
"R0"	93013	1	21	129	0	20	1	0	1.07	19.78	0
"R0"	93013	1	16	145	0	15	0		0	15	1
"R0"	93013	1	17	145	0	15	0		0	15	0
"R0"	93013	1	11	161	0	18	1	1	.45	14.93	0
"R0"	93013	1	22	161	0	15	1	0	.45	14.93	0
"R0"	93013	1	24	177	0	15	1	0	.43	14.93	1
"R0"	93013	1	26	177	0	18	1	1	.43	14.93	0
"R0"	93013	1	13	193	0	15	0		0	15	0
"R0"	93013	1	25	193	0	15	0		0	15	0
"R0"	93013	2	17	82	0	15	1	1	1.67	9.83	0
"R0"	93013	2	24	82	0	20	1	0	1.67	19.66	1
"R0"	93013	2	14	98	0	20	1	1	.64	14.9	0
"R0"	93013	2	25	98	0	15	1	0	.64	14.9	0
"R0"	93013	2	11	114	0	15	1	1	.34	9.96	0
"R0"	93013	2	20	114	0	20	1	0	.34	19.93	1
"R0"	93013	2	13	130	0	15	0		0	15	0
"R0"	93013	2	26	130	0	15	0		0	15	0
"R0"	93013	2	16	146	0	15	0		0	15	1
"R0"	93013	2	19	146	0	15	0		0	15	1
"R0"	93013	2	18	162	0	15	1	0	.39	14.94	0
"R0"	93013	2	21	162	0	20	1	1	.39	14.94	0
"R0"	93013	2	22	178	0	18	1	0	.22	17.96	0
"R0"	93013	2	23	178	0	20	1	1	.22	11.97	1
"R0"	93013	2	12	194	0	15	0		0	15	1
"R0"	93013	2	15	194	0	15	0		0	15	0
"R0"	93013	3	16	83	0	15	0		0	15	1
"R0"	93013	3	19	83	0	15	0		0	15	1
"R0"	93013	3	11	99	0	15	0		0	15	0
"R0"	93013	3	24	99	0	15	0		0	15	1
"R0"	93013	3	14	115	0	20	1	1	1.27	9.87	0
"R0"	93013	3	20	115	0	20	1	0	1.27	19.74	1
"R0"	93013	3	18	131	0	15	1	1	.37	11.95	0
"R0"	93013	3	22	131	0	18	1	0	.37	17.93	0
"R0"	93013	3	12	147	0	20	1	0	.3	19.94	1
"R0"	93013	3	17	147	0	15	1	1	.3	9.97	0
"R0"	93013	3	21	163	0	20	1	1	61.54	8.1	0
"R0"	93013	3	25	163	0	15	1	0	61.54	8.1	0
"R0"	93013	3	15	179	0	15	1	0	.08	14.98	0
"R0"	93013	3	23	179	0	20	1	1	.08	14.98	1
"R0"	93013	3	13	195	0	15	1	0	.28	14.95	0
"R0"	93013	3	26	195	0	18	1	1	.28	14.95	0
"R0"	93013	4	13	84	0	20	1	0	.24	19.95	0
"R0"	93013	4	17	84	0	15	1	1	.24	9.97	0
"R0"	93013	4	16	100	0	15	0		0	15	1
"R0"	93013	4	18	100	0	15	0		0	15	0
"R0"	93013	4	12	116	0	20	1	1	46.48	6.28	1
"R0"	93013	4	20	116	0	20	1	0	46.48	12.56	1
"R0"	93013	4	14	132	0	15	1	0	.46	14.93	0
"R0"	93013	4	23	132	0	20	1	1	.46	14.93	1
"R0"	93013	4	11	148	0	15	1	1	.21	11.97	0
"R0"	93013	4	24	148	0	18	1	0	.21	17.96	1
"R0"	93013	4	15	164	0	20	1	1	.3	14.95	0
"R0"	93013	4	22	164	0	15	1	0	.3	14.95	0
"R0"	93013	4	25	180	0	15	0		0	15	0
"R0"	93013	4	26	180	0	15	0		0	15	0
"R0"	93013	4	19	196	0	15	0		0	15	1
"R0"	93013	4	21	196	0	15	0		0	15	0
"R0"	93013	5	12	85	0	20	1	1	1.22	14.81	1
"R0"	93013	5	14	85	0	15	1	0	1.22	14.81	0
"R0"	93013	5	20	101	0	20	1	0	.29	19.94	1
"R0"	93013	5	23	101	0	20	1	1	.29	9.97	1
"R0"	93013	5	13	117	0	15	0		0	15	0
"R0"	93013	5	19	117	0	15	0		0	15	1
"R0"	93013	5	15	133	0	15	1	1	.27	9.97	0
"R0"	93013	5	16	133	0	20	1	0	.27	19.94	1
"R0"	93013	5	11	149	0	20	1	0	.3	19.94	0
"R0"	93013	5	26	149	0	20	1	1	.3	9.97	0
"R0"	93013	5	17	165	0	15	0		0	15	0
"R0"	93013	5	18	165	0	15	0		0	15	0
"R0"	93013	5	24	181	0	20	1	1	.54	14.91	1
"R0"	93013	5	25	181	0	15	1	0	.54	14.91	0
"R0"	93013	5	21	197	0	20	1	1	87.69	4.99	0
"R0"	93013	5	22	197	0	18	1	0	87.69	7.48	0
"R0"	93013	6	11	86	0	20	1	1	.23	14.96	0
"R0"	93013	6	23	86	0	15	1	0	.23	14.96	1
"R0"	93013	6	19	102	0	15	1	0	.49	14.92	1
"R0"	93013	6	24	102	0	20	1	1	.49	14.92	1
"R0"	93013	6	14	118	0	18	1	1	120.35	3	0
"R0"	93013	6	16	118	0	20	1	0	120.35	6	1
"R0"	93013	6	20	134	0	20	1	1	28.53	11.27	1
"R0"	93013	6	21	134	0	15	1	0	28.53	11.27	0
"R0"	93013	6	15	150	0	20	1	1	.32	14.95	0
"R0"	93013	6	17	150	0	15	1	0	.32	14.95	0
"R0"	93013	6	18	166	0	20	1	0	22.63	15.94	0
"R0"	93013	6	22	166	0	15	1	1	22.63	7.97	0
"R0"	93013	6	12	182	0	20	1	1	.27	14.95	1
"R0"	93013	6	13	182	0	15	1	0	.27	14.95	0
"R0"	93013	6	25	198	0	15	0		0	15	0
"R0"	93013	6	26	198	0	15	0		0	15	0
"R0"	93013	7	15	87	0	20	1	1	1.01	14.84	0
"R0"	93013	7	18	87	0	15	1	0	1.01	14.84	0
"R0"	93013	7	16	103	0	15	0		0	15	1
"R0"	93013	7	25	103	0	15	0		0	15	0
"R0"	93013	7	13	119	0	15	0		0	15	0
"R0"	93013	7	14	119	0	15	0		0	15	0
"R0"	93013	7	17	135	0	15	0		0	15	0
"R0"	93013	7	23	135	0	15	0		0	15	1
"R0"	93013	7	11	151	0	20	1	1	1.29	14.8	0
"R0"	93013	7	19	151	0	15	1	0	1.29	14.8	1
"R0"	93013	7	20	167	0	20	1	1	131.29	2.69	1
"R0"	93013	7	21	167	0	20	1	0	131.29	5.38	0
"R0"	93013	7	12	183	0	15	0		0	15	1
"R0"	93013	7	22	183	0	15	0		0	15	0
"R0"	93013	7	24	199	0	20	1	0	.41	19.91	1
"R0"	93013	7	26	199	0	15	1	1	.41	9.95	0
"R0"	93013	8	11	88	0	15	0		0	15	0
"R0"	93013	8	14	88	0	15	0		0	15	0
"R0"	93013	8	17	104	0	15	0		0	15	0
"R0"	93013	8	26	104	0	15	0		0	15	0
"R0"	93013	8	13	120	0	15	1	0	.25	14.96	0
"R0"	93013	8	20	120	0	18	1	1	.25	14.96	1
"R0"	93013	8	16	136	0	20	1	1	42.72	6.52	1
"R0"	93013	8	19	136	0	20	1	0	42.72	13.04	1
"R0"	93013	8	15	152	0	20	1	1	.9399999	14.85	0
"R0"	93013	8	18	152	0	15	1	0	.9399999	14.85	0
"R0"	93013	8	12	168	0	20	1	1	1.07	14.84	1
"R0"	93013	8	25	168	0	15	1	0	1.07	14.84	0
"R0"	93013	8	22	184	0	15	1	0	.1	14.98	0
"R0"	93013	8	23	184	0	18	1	1	.1	14.98	1
"R0"	93013	8	21	200	0	20	1	0	94.19	7.79	0
"R0"	93013	8	24	200	0	20	1	1	94.19	3.89	1
"R0"	93013	9	12	89	0	18	1	1	61.87	8.07	1
"R0"	93013	9	21	89	0	15	1	0	61.87	8.07	0
"R0"	93013	9	13	105	0	15	1	0	.87	14.87	0
"R0"	93013	9	26	105	0	20	1	1	.87	14.87	0
"R0"	93013	9	16	121	0	20	1	0	3.15	19.37	1
"R0"	93013	9	23	121	0	15	1	1	3.15	9.68	1
"R0"	93013	9	11	137	0	15	1	1	.27	9.97	0
"R0"	93013	9	24	137	0	20	1	0	.27	19.94	1
"R0"	93013	9	19	153	0	15	0		0	15	1
"R0"	93013	9	25	153	0	15	0		0	15	0
"R0"	93013	9	18	169	0	20	1	1	72.11	5.83	0
"R0"	93013	9	20	169	0	18	1	0	72.11	8.75	1
"R0"	93013	9	14	185	0	15	1	0	.26	14.96	0
"R0"	93013	9	22	185	0	18	1	1	.26	14.96	0
"R0"	93013	9	15	201	0	20	1	1	7.77	13.87	0
"R0"	93013	9	17	201	0	15	1	0	7.77	13.87	0
"R0"	93013	10	20	90	0	18	1	1	.21	14.96	1
"R0"	93013	10	23	90	0	15	1	0	.21	14.96	1
"R0"	93013	10	14	106	0	15	1	0	.27	14.95	0
"R0"	93013	10	22	106	0	18	1	1	.27	14.95	0
"R0"	93013	10	18	122	0	15	1	0	2.87	14.57	0
"R0"	93013	10	24	122	0	20	1	1	2.87	14.57	1
"R0"	93013	10	15	138	0	15	0		0	15	0
"R0"	93013	10	25	138	0	15	0		0	15	0
"R0"	93013	10	13	154	0	15	1	0	.32	14.95	0
"R0"	93013	10	26	154	0	20	1	1	.32	14.95	0
"R0"	93013	10	16	170	0	20	1	1	1.21	9.87	1
"R0"	93013	10	21	170	0	20	1	0	1.21	19.75	0
"R0"	93013	10	11	186	0	15	0		0	15	0
"R0"	93013	10	19	186	0	15	0		0	15	1
"R0"	93013	10	12	202	0	15	0		0	15	1
"R0"	93013	10	17	202	0	15	0		0	15	0
"R0"	93013	11	14	91	0	15	1	1	1.1	9.89	0
"R0"	93013	11	16	91	0	20	1	0	1.1	19.78	1
"R0"	93013	11	17	107	0	15	0		0	15	0
"R0"	93013	11	23	107	0	15	0		0	15	1
"R0"	93013	11	13	123	0	15	0		0	15	0
"R0"	93013	11	15	123	0	15	0		0	15	0
"R0"	93013	11	19	139	0	15	1	0	.23	14.96	1
"R0"	93013	11	21	139	0	20	1	1	.23	14.96	0
"R0"	93013	11	12	155	0	15	1	1	.4	9.96	1
"R0"	93013	11	26	155	0	20	1	0	.4	19.92	0
"R0"	93013	11	18	171	0	15	1	0	.29	14.95	0
"R0"	93013	11	22	171	0	18	1	1	.29	14.95	0
"R0"	93013	11	20	187	0	20	1	0	69.98	9.93	1
"R0"	93013	11	24	187	0	20	1	1	69.98	4.96	1
"R0"	93013	11	11	203	0	15	0		0	15	0
"R0"	93013	11	25	203	0	15	0		0	15	0
"R0"	93013	12	14	92	0	15	1	0	4.18	14.38	0
"R0"	93013	12	24	92	0	20	1	1	4.18	14.38	1
"R0"	93013	12	13	108	0	15	0		0	15	0
"R0"	93013	12	20	108	0	15	0		0	15	1
"R0"	93013	12	11	124	0	20	1	1	91.77	5.99	0
"R0"	93013	12	21	124	0	15	1	0	91.77	5.99	0
"R0"	93013	12	19	140	0	15	0		0	15	1
"R0"	93013	12	22	140	0	15	0		0	15	0
"R0"	93013	12	16	156	0	15	1	1	.14	9.98	1
"R0"	93013	12	18	156	0	20	1	0	.14	19.97	0
"R0"	93013	12	23	172	0	15	0		0	15	1
"R0"	93013	12	25	172	0	15	0		0	15	0
"R0"	93013	12	17	188	0	15	1	0	23.9	11.81	0
"R0"	93013	12	26	188	0	20	1	1	23.9	11.81	0
"R0"	93013	12	12	204	0	15	0		0	15	1
"R0"	93013	12	15	204	0	15	0		0	15	0
"R0"	93013	13	15	93	0	15	0		0	15	0
"R0"	93013	13	17	93	0	15	0		0	15	0
"R0"	93013	13	14	109	0	15	1	0	3.14	14.53	0
"R0"	93013	13	16	109	0	20	1	1	3.14	14.53	1
"R0"	93013	13	20	125	0	15	0		0	15	1
"R0"	93013	13	25	125	0	15	0		0	15	0
"R0"	93013	13	12	141	0	15	0		0	15	1
"R0"	93013	13	22	141	0	15	0		0	15	0
"R0"	93013	13	19	157	0	15	1	0	.86	14.87	1
"R0"	93013	13	26	157	0	18	1	1	.86	14.87	0
"R0"	93013	13	13	173	0	15	1	0	9.059999	13.7	0
"R0"	93013	13	18	173	0	20	1	1	9.059999	13.7	0
"R0"	93013	13	11	189	0	20	1	1	2.58	9.74	0
"R0"	93013	13	24	189	0	20	1	0	2.58	19.49	1
"R0"	93013	13	21	205	0	20	1	1	.23	14.96	0
"R0"	93013	13	23	205	0	15	1	0	.23	14.96	1
"R0"	93013	14	20	94	0	15	0		0	15	1
"R0"	93013	14	23	94	0	15	0		0	15	1
"R0"	93013	14	14	110	0	15	0		0	15	0
"R0"	93013	14	18	110	0	15	0		0	15	0
"R0"	93013	14	12	126	0	18	1	1	1.69	14.74	1
"R0"	93013	14	25	126	0	15	1	0	1.69	14.74	0
"R0"	93013	14	16	142	0	20	1	1	6.42	14.06	1
"R0"	93013	14	22	142	0	15	1	0	6.42	14.06	0
"R0"	93013	14	19	158	0	15	1	0	8.82	13.73	1
"R0"	93013	14	24	158	0	20	1	1	8.82	13.73	1
"R0"	93013	14	15	174	0	15	1	0	.26	14.96	0
"R0"	93013	14	21	174	0	20	1	1	.26	14.96	0
"R0"	93013	14	13	190	0	15	0		0	15	0
"R0"	93013	14	17	190	0	15	0		0	15	0
"R0"	93013	14	11	206	0	18	1	1	1.61	14.76	0
"R0"	93013	14	26	206	0	15	1	0	1.61	14.76	0
"R0"	93013	15	14	95	0	15	0		0	15	0
"R0"	93013	15	25	95	0	15	0		0	15	0
"R0"	93013	15	16	111	0	15	1	0	.24	14.96	1
"R0"	93013	15	20	111	0	20	1	1	.24	14.96	1
"R0"	93013	15	24	127	0	20	1	1	1.17	14.82	1
"R0"	93013	15	26	127	0	15	1	0	1.17	14.82	0
"R0"	93013	15	11	143	0	18	1	1	9.34	9.1	0
"R0"	93013	15	13	143	0	20	1	0	9.34	18.21	0
"R0"	93013	15	19	159	0	15	0		0	15	1
"R0"	93013	15	21	159	0	15	0		0	15	0
"R0"	93013	15	17	175	0	15	0		0	15	0
"R0"	93013	15	23	175	0	15	0		0	15	1
"R0"	93013	15	15	191	0	15	0		0	15	0
"R0"	93013	15	18	191	0	15	0		0	15	0
"R0"	93013	15	12	207	0	20	1	1	.25	14.96	1
"R0"	93013	15	22	207	0	15	1	0	.25	14.96	0
"R0"	93013	1	31	209	0	15	0		0	15	0
"R0"	93013	1	33	209	0	15	0		0	15	0
"R0"	93013	1	39	225	0	15	1	0	5.94	14.13	0
"R0"	93013	1	40	225	0	18	1	1	5.94	14.13	1
"R0"	93013	1	30	241	0	15	0		0	15	1
"R0"	93013	1	32	241	0	15	0		0	15	0
"R0"	93013	1	29	257	0	15	0		0	15	0
"R0"	93013	1	37	257	0	15	0		0	15	1
"R0"	93013	1	27	273	0	15	0		0	15	0
"R0"	93013	1	35	273	0	15	0		0	15	0
"R0"	93013	1	38	289	0	15	1	0	2.53	14.62	0
"R0"	93013	1	42	289	0	20	1	1	2.53	14.62	0
"R0"	93013	1	28	305	0	15	1	0	.53	14.92	0
"R0"	93013	1	34	305	0	20	1	1	.53	14.92	0
"R0"	93013	1	36	321	0	20	1	1	1.46	9.85	0
"R0"	93013	1	41	321	0	20	1	0	1.46	19.71	0
"R0"	93013	2	28	210	0	18	1	1	3.48	14.48	0
"R0"	93013	2	38	210	0	15	1	0	3.48	14.48	0
"R0"	93013	2	33	226	0	15	1	1	2.55	9.74	0
"R0"	93013	2	34	226	0	20	1	0	2.55	19.49	0
"R0"	93013	2	37	242	0	15	1	0	5.89	14.14	1
"R0"	93013	2	40	242	0	18	1	1	5.89	14.14	1
"R0"	93013	2	36	258	0	20	1	0	.36	19.92	0
"R0"	93013	2	42	258	0	20	1	1	.36	9.96	0
"R0"	93013	2	35	274	0	15	1	1	.6	9.94	0
"R0"	93013	2	41	274	0	20	1	0	.6	19.88	0
"R0"	93013	2	32	290	0	15	0		0	15	0
"R0"	93013	2	39	290	0	15	0		0	15	0
"R0"	93013	2	29	306	0	15	1	0	.38	14.94	0
"R0"	93013	2	31	306	0	20	1	1	.38	14.94	0
"R0"	93013	2	27	322	0	15	0		0	15	0
"R0"	93013	2	30	322	0	15	0		0	15	1
"R0"	93013	3	27	211	0	15	0		0	15	0
"R0"	93013	3	38	211	0	15	0		0	15	0
"R0"	93013	3	35	227	0	20	1	1	.21	9.97	0
"R0"	93013	3	36	227	0	20	1	0	.21	19.95	0
"R0"	93013	3	29	243	0	18	1	1	.22	9.97	0
"R0"	93013	3	39	243	0	20	1	0	.22	19.95	0
"R0"	93013	3	33	259	0	20	1	1	1.31	14.8	0
"R0"	93013	3	37	259	0	15	1	0	1.31	14.8	1
"R0"	93013	3	31	275	0	18	1	1	.25	14.96	0
"R0"	93013	3	42	275	0	15	1	0	.25	14.96	0
"R0"	93013	3	30	291	0	15	0		0	15	1
"R0"	93013	3	32	291	0	15	0		0	15	0
"R0"	93013	3	28	307	0	15	1	0	.51	14.92	0
"R0"	93013	3	40	307	0	18	1	1	.51	14.92	1
"R0"	93013	3	34	323	0	20	1	1	40.79	6.65	0
"R0"	93013	3	41	323	0	20	1	0	40.79	13.3	0
"R0"	93013	4	38	212	0	15	0		0	15	0
"R0"	93013	4	40	212	0	15	0		0	15	1
"R0"	93013	4	27	228	0	15	0		0	15	0
"R0"	93013	4	30	228	0	15	0		0	15	1
"R0"	93013	4	32	244	0	15	1	0	134.91	3.89	0
"R0"	93013	4	41	244	0	20	1	1	134.91	3.89	0
"R0"	93013	4	31	260	0	20	1	1	.26	11.96	0
"R0"	93013	4	34	260	0	18	1	0	.26	17.95	0
"R0"	93013	4	33	276	0	20	1	0	2.92	19.42	0
"R0"	93013	4	36	276	0	20	1	1	2.92	9.71	0
"R0"	93013	4	37	292	0	15	0		0	15	1
"R0"	93013	4	42	292	0	15	0		0	15	0
"R0"	93013	4	35	308	0	18	1	1	4.1	9.59	0
"R0"	93013	4	39	308	0	20	1	0	4.1	19.19	0
"R0"	93013	4	28	324	0	20	1	0	.26	19.94	0
"R0"	93013	4	29	324	0	15	1	1	.26	9.97	0
"R0"	93013	5	30	213	0	15	1	0	.33	14.95	1
"R0"	93013	5	41	213	0	20	1	1	.33	14.95	0
"R0"	93013	5	39	229	0	20	1	1	16.84	12.67	0
"R0"	93013	5	42	229	0	15	1	0	16.84	12.67	0
"R0"	93013	5	29	245	0	20	1	1	1.78	14.73	0
"R0"	93013	5	32	245	0	15	1	0	1.78	14.73	0
"R0"	93013	5	28	261	0	20	1	1	9.58	13.62	0
"R0"	93013	5	37	261	0	15	1	0	9.58	13.62	1
"R0"	93013	5	33	277	0	20	1	1	39.34	10.12	0
"R0"	93013	5	35	277	0	15	1	0	39.34	10.12	0
"R0"	93013	5	36	293	0	20	1	0	71.50999	9.78	0
"R0"	93013	5	40	293	0	18	1	1	71.50999	4.89	1
"R0"	93013	5	34	309	0	18	1	1	11.61	13.35	0
"R0"	93013	5	38	309	0	15	1	0	11.61	13.35	0
"R0"	93013	5	27	325	0	15	1	0	.3	14.95	0
"R0"	93013	5	31	325	0	20	1	1	.3	14.95	0
"R0"	93013	6	37	214	0	15	0		0	15	1
"R0"	93013	6	38	214	0	15	0		0	15	0
"R0"	93013	6	28	230	0	20	1	0	1.22	19.75	0
"R0"	93013	6	29	230	0	20	1	1	1.22	9.87	0
"R0"	93013	6	31	246	0	20	1	0	75.37	9.41	0
"R0"	93013	6	42	246	0	15	1	1	75.37	4.7	0
"R0"	93013	6	34	262	0	20	1	0	65.24001	10.41	0
"R0"	93013	6	39	262	0	20	1	1	65.24001	5.2	0
"R0"	93013	6	40	278	0	20	1	1	116.56	3.11	1
"R0"	93013	6	41	278	0	20	1	0	116.56	6.23	0
"R0"	93013	6	32	294	0	15	0		0	15	0
"R0"	93013	6	33	294	0	15	0		0	15	0
"R0"	93013	6	30	310	0	15	1	1	1.41	9.85	1
"R0"	93013	6	36	310	0	20	1	0	1.41	19.71	0
"R0"	93013	6	27	326	0	15	0		0	15	0
"R0"	93013	6	35	326	0	15	0		0	15	0
"R0"	93013	7	41	215	0	20	1	0	137.15	5.07	0
"R0"	93013	7	42	215	0	20	1	1	137.15	2.53	0
"R0"	93013	7	29	231	0	15	1	0	.49	14.92	0
